txId1,txId2,source_time,target_time
355135842,355149227,32,32
355008614,355188877,32,32
160302379,355183342,32,32
338204237,355010928,32,32
355003247,355110272,32,32
309391959,62730381,32,32
355110099,194974787,32,32
104387718,355006040,32,32
11214345,355204402,32,32
355196230,355222396,32,32
355173250,355176066,32,32
355160124,355160125,32,32
355965561,355009577,32,32
355124248,355006043,32,32
355027344,355027323,32,32
201844,39848316,32,32
10556557,309622019,32,32
256578631,355370886,32,32
355160135,355371184,32,32
355100392,178193861,32,32
355126754,355006360,32,32
355009662,290832681,32,32
229266830,355237639,32,32
355160144,143059570,32,32
167790063,355995314,32,32
355198871,355198866,32,32
139491963,355369854,32,32
355092036,355174807,32,32
355009651,355009653,32,32
355204390,355204388,32,32
355090366,355090248,32,32
10927530,355198753,32,32
306528158,355195136,32,32
109437556,314675461,32,32
355009230,355179144,32,32
355124121,355238405,32,32
355095685,355156241,32,32
355179873,355198753,32,32
187499539,355006732,32,32
355092392,355236712,32,32
204221638,355095646,32,32
355159239,355367719,32,32
156627667,355204402,32,32
355009210,355009201,32,32
3181745,355156241,32,32
355106798,355157008,32,32
355102254,355994382,32,32
355126326,277438075,32,32
355216673,355213563,32,32
355238330,355098181,32,32
355111373,193695980,32,32
355027327,355027323,32,32
355124894,355089551,32,32
355027341,355027323,32,32
10556557,108620118,32,32
355112018,355112011,32,32
355110308,355110272,32,32
355102406,355102388,32,32
355222171,355236739,32,32
154310635,355237292,32,32
355181853,233068926,32,32
186002980,355160259,32,32
355238659,355238405,32,32
355027323,355209783,32,32
355095642,40820178,32,32
39135216,83451249,32,32
133577405,160230290,32,32
355111435,355111429,32,32
355941511,355995314,32,32
355110993,355110272,32,32
29768684,165065924,32,32
28361537,355007247,32,32
355180984,355217467,32,32
355098544,355157004,32,32
355124243,355109611,32,32
355005444,128845285,32,32
123858559,355230735,32,32
355238503,355238405,32,32
355009206,355214583,32,32
355003727,355003726,32,32
355196227,355108757,32,32
355127781,355238405,32,32
292313450,355095685,32,32
355941272,306284926,32,32
355180737,355218995,32,32
123035996,178193861,32,32
355011373,200673341,32,32
355990120,355124231,32,32
355005645,355005464,32,32
355373668,355958562,32,32
355098439,355157023,32,32
355189282,111985930,32,32
8819305,355127331,32,32
355994977,355126280,32,32
355005679,355178422,32,32
355004636,355005669,32,32
219891831,162097721,32,32
355009216,355009201,32,32
355006359,355006338,32,32
205422615,355237649,32,32
355010926,355102392,32,32
187309135,33430767,32,32
143762109,355110272,32,32
355180737,355201327,32,32
15761634,201844,32,32
355204044,355204043,32,32
355231320,355294141,32,32
355107727,355164733,32,32
355154953,355154952,32,32
355175625,355174807,32,32
355008613,355991327,32,32
187309136,136570089,32,32
355127914,355005707,32,32
355124785,355006946,32,32
355218968,355237961,32,32
355098228,355098222,32,32
355125658,355004185,32,32
355181547,355102375,32,32
355095642,216031222,32,32
224073588,355108494,32,32
355185802,355214525,32,32
355006709,355006381,32,32
355099207,355157572,32,32
355219718,355100453,32,32
355238079,355095335,32,32
355110993,355095883,32,32
355008886,355008880,32,32
355958547,355136907,32,32
177392369,355160479,32,32
355238342,52486067,32,32
138727389,186635243,32,32
174942580,177934174,32,32
355230521,355120644,32,32
355154093,242577141,32,32
355004615,165222044,32,32
355221854,212285121,32,32
153718713,355170255,32,32
355110526,355170336,32,32
355198465,355198470,32,32
355111426,355111418,32,32
81587795,355154250,32,32
355125666,355007015,32,32
355184738,355163541,32,32
355096122,355095960,32,32
355106756,355098008,32,32
355090172,355090165,32,32
355941119,355124250,32,32
39135216,214198067,32,32
355006360,355006338,32,32
355007344,355092096,32,32
355179840,355099184,32,32
11235277,233068926,32,32
355941184,355125682,32,32
355189282,355294141,32,32
355005783,355170335,32,32
355160099,355160122,32,32
355006873,355006869,32,32
226277185,355089195,32,32
173856854,355110272,32,32
355091275,355168943,32,32
28361537,355198866,32,32
355110040,272753110,32,32
355008576,329794382,32,32
355005669,355009019,32,32
139911316,355124185,32,32
355198306,355198309,32,32
355198871,158544366,32,32
355124205,355006720,32,32
194581614,355164125,32,32
355182414,344589840,32,32
162456611,226784994,32,32
154749759,355007266,32,32
355940994,175311247,32,32
355126822,134085968,32,32
217854821,355121931,32,32
355126331,355090939,32,32
140884284,355124778,32,32
355947171,355120786,32,32
26223124,39790695,32,32
355109695,355109699,32,32
355090511,58505823,32,32
80574245,355095121,32,32
355200321,213287984,32,32
109437556,355198753,32,32
355097982,355156678,32,32
355157572,355367542,32,32
355222580,355294141,32,32
143154245,355102274,32,32
355124776,355005739,32,32
355188390,355188388,32,32
355216006,355221646,32,32
355108727,355108731,32,32
229267191,355110051,32,32
355124647,355005442,32,32
29525629,306406127,32,32
28361537,235325477,32,32
355095887,355157408,32,32
355940684,355124971,32,32
355128667,355004559,32,32
355962396,355124164,32,32
355238051,39848316,32,32
355008569,355174807,32,32
27223768,355370483,32,32
84618024,355124910,32,32
355154282,355368055,32,32
355007610,355174807,32,32
355190651,108887868,32,32
355988848,201357741,32,32
355110107,355110111,32,32
355092714,355174807,32,32
355223981,355237401,32,32
355121988,355294191,32,32
355238648,355238405,32,32
355124166,355988848,32,32
141251813,355157406,32,32
355124082,355174807,32,32
10370001,355097982,32,32
355154251,355154245,32,32
274986647,206348601,32,32
355204422,355204411,32,32
355180262,40820306,32,32
168088967,355088870,32,32
355195875,355195878,32,32
355941119,48384271,32,32
190140938,355198448,32,32
126793952,355237687,32,32
355108763,355370886,32,32
355090218,27077748,32,32
39135216,355004187,32,32
355004159,40820319,32,32
28361537,355005700,32,32
355102402,355099158,32,32
355141040,355209778,32,32
355092062,58506737,32,32
355095650,322950395,32,32
355006731,139600241,32,32
355098142,355110991,32,32
355168332,174898996,32,32
355163567,68892235,32,32
355159230,164322735,32,32
64192155,139491963,32,32
355153486,355176049,32,32
355180649,355218859,32,32
355157382,355368088,32,32
355945932,355176009,32,32
355008342,355008341,32,32
355110995,355110272,32,32
355126283,355004182,32,32
224043203,355190679,32,32
355009246,355174807,32,32
355109626,355156382,32,32
28361537,182223312,32,32
355110086,355110090,32,32
355010327,355180737,32,32
355179825,178260889,32,32
355170350,355170344,32,32
355190229,355294509,32,32
355940870,355127369,32,32
355124244,355221944,32,32
355156790,355367851,32,32
355575923,355986528,32,32
9367887,242934464,32,32
355096132,355095960,32,32
355180262,355215080,32,32
355102394,355102388,32,32
16827115,229090692,32,32
355126770,355007100,32,32
355098758,355098755,32,32
27223768,355371895,32,32
355181009,355203025,32,32
39790695,355006381,32,32
355941115,170152909,32,32
355100722,355153360,32,32
355182203,146793065,32,32
355222058,355106383,32,32
355101955,355101951,32,32
355941464,355124208,32,32
159856926,306377409,32,32
355180216,355217694,32,32
355127787,355174807,32,32
355157555,355368339,32,32
355094193,355164125,32,32
68892235,355163573,32,32
355091558,355174807,32,32
98990302,355994977,32,32
355108722,355108719,32,32
355204385,355204382,32,32
355239206,112932078,32,32
355095894,355095890,32,32
355157596,174898996,32,32
355124127,355174807,32,32
355095592,355156745,32,32
355008031,355183283,32,32
355089195,171417530,32,32
10370001,355153360,32,32
355199607,274527125,32,32
355110040,355157023,32,32
355115484,355157296,32,32
355004548,190504335,32,32
355179969,344589840,32,32
355089246,355176137,32,32
242934464,194581614,32,32
191708948,299370927,32,32
355216016,355236965,32,32
355181796,213287984,32,32
355006055,235325477,32,32
322937874,355006720,32,32
355110986,355091275,32,32
355221912,355221916,32,32
318228773,355124785,32,32
83451249,58057334,32,32
355195884,355102414,32,32
355006782,355174807,32,32
355102217,355174807,32,32
355006834,355006827,32,32
355003704,355099343,32,32
355243712,355244104,32,32
355218859,355237639,32,32
355941162,355124164,32,32
355102377,355174807,32,32
355174199,175311247,32,32
355120639,355164733,32,32
10927530,355006040,32,32
355213280,355100392,32,32
246594907,355110272,32,32
355236973,299370927,32,32
355108868,355108863,32,32
355206243,355206238,32,32
355003645,355003644,32,32
265714531,355132508,32,32
355236681,355095115,32,32
355006708,355009201,32,32
355128274,355174807,32,32
198951291,355130088,32,32
61301942,355198866,32,32
16827115,355005780,32,32
355110884,355110272,32,32
355115719,355107698,32,32
165699618,355204366,32,32
145992719,355207860,32,32
355118263,308918251,32,32
355010925,355183031,32,32
355156743,355154093,32,32
154310635,355222568,32,32
355221691,355164739,32,32
355088949,355152795,32,32
355297136,217854821,32,32
355126280,355004182,32,32
355157364,226784994,32,32
355209780,355209778,32,32
355089195,355115776,32,32
322950888,355237639,32,32
355179811,226597810,32,32
355121142,355170352,32,32
355994942,340839071,32,32
355183279,255653128,32,32
355004536,355230735,32,32
355005692,355005689,32,32
6559316,355368848,32,32
355230735,112921546,32,32
355220788,355102245,32,32
355102455,355174807,32,32
355095613,355157488,32,32
35162161,355205000,32,32
355101084,229781002,32,32
355237240,355289635,32,32
355099303,355099299,32,32
355096127,355095960,32,32
355179634,355213324,32,32
333469,355098222,32,32
355002282,215590785,32,32
355219356,172910634,32,32
28361537,355006942,32,32
130627156,178671562,32,32
209577372,355181824,32,32
355106384,169323992,32,32
29023691,355190690,32,32
46490456,355110272,32,32
355012997,355160423,32,32
355221764,355221807,32,32
355093987,355156776,32,32
355948031,355124980,32,32
355092403,58505819,32,32
355128347,355115828,32,32
178056199,355004443,32,32
355162165,182896240,32,32
176536466,355110272,32,32
355110886,355110893,32,32
355122770,355122741,32,32
355110987,355117777,32,32
180219451,355122778,32,32
11197431,355166251,32,32
355006856,355012175,32,32
355958562,355227240,32,32
355098538,355098536,32,32
355009638,355009643,32,32
355180257,355219324,32,32
355106383,324971958,32,32
355238055,355099139,32,32
355110522,355110272,32,32
221038042,355090394,32,32
355007019,355181777,32,32
355159231,164322735,32,32
355217244,40820192,32,32
15761634,355170333,32,32
313101867,228406276,32,32
187475047,355128677,32,32
355136251,355230735,32,32
355166257,355221868,32,32
355005719,355005714,32,32
355214648,355238367,32,32
11068271,355156241,32,32
355136904,355227237,32,32
355136918,355136921,32,32
178063174,355098554,32,32
355005777,289827365,32,32
221712567,224043203,32,32
355204404,355204402,32,32
355160446,174898996,32,32
255663440,355370886,32,32
355951678,355100385,32,32
355006758,154748039,32,32
355175646,355174807,32,32
322950395,191609677,32,32
355095303,355095124,32,32
60163852,355367849,32,32
355157593,355368327,32,32
355124641,355005719,32,32
355181804,10142763,32,32
347306925,355124205,32,32
355006941,355006939,32,32
190504335,165222044,32,32
355167696,214036795,32,32
160226114,355099143,32,32
187475042,72780249,32,32
354618228,33430767,32,32
355098442,355098439,32,32
99436262,355127923,32,32
355952742,355100385,32,32
194581614,353699854,32,32
170923175,355006723,32,32
355006860,355181528,32,32
355190666,355221760,32,32
355006835,355006827,32,32
355170335,66919198,32,32
182270237,231203738,32,32
318700837,355184738,32,32
20801232,355159083,32,32
355230430,355154253,32,32
219820240,355370886,32,32
355149230,355149227,32,32
322941328,355006948,32,32
130186470,355128653,32,32
355135848,355135853,32,32
28361537,130581640,32,32
355009102,289827365,32,32
355098251,355098249,32,32
355109250,355109248,32,32
355216303,355236748,32,32
355008619,355008618,32,32
355537121,146812295,32,32
355095695,355095691,32,32
355160116,167102034,32,32
355009613,355118148,32,32
355121968,355121962,32,32
355182396,213287984,32,32
355214493,355102402,32,32
355203596,355203592,32,32
355027328,355027323,32,32
355095366,355095361,32,32
355136918,355209569,32,32
355136926,41796997,32,32
355008630,355238405,32,32
355941002,355124536,32,32
355115779,355090371,32,32
355108762,54194102,32,32
355009184,355009183,32,32
207877995,160278722,32,32
355180265,143611783,32,32
355238966,292313450,32,32
355004893,138487639,32,32
355006381,289827365,32,32
186002972,315688510,32,32
27223768,355369245,32,32
355006354,355006338,32,32
355961946,355100385,32,32
355127555,355149227,32,32
355102408,355102388,32,32
177934174,355100392,32,32
355243745,355095642,32,32
355124186,355124179,32,32
355127398,355238405,32,32
355196416,170821137,32,32
355198569,355109650,32,32
114488797,65133762,33,33
96352098,93752487,33,33
5684082,94688302,33,33
92491023,93528306,33,33
29282263,23719666,33,33
96353427,96353435,33,33
95581440,95583087,33,33
92055922,95542004,33,33
4345164,26001014,33,33
1127922,95569699,33,33
91830801,91831002,33,33
6471147,99762763,33,33
92084476,92084480,33,33
92082994,63586509,33,33
312137693,93578798,33,33
92066210,92512070,33,33
280629740,125316087,33,33
96349916,96352098,33,33
2344688,96349397,33,33
92055593,92055882,33,33
91821686,91821693,33,33
92512173,92512070,33,33
93578798,65489253,33,33
3300754,92484511,33,33
92547704,92724813,33,33
92642346,92642645,33,33
95592455,95592457,33,33
12399803,93557761,33,33
92497139,92766899,33,33
96386068,96386387,33,33
92064288,92064336,33,33
70052260,96357449,33,33
92523256,96384483,33,33
95567040,220930006,33,33
95595435,95595627,33,33
92522988,92522927,33,33
92484178,94377470,33,33
95584271,212350138,33,33
96347091,96347426,33,33
3600683,95556506,33,33
92107631,96384483,33,33
92618124,92734845,33,33
287212130,125665660,33,33
91828563,91828569,33,33
91820836,95613428,33,33
96662160,350279861,33,33
93239673,111161006,33,33
92077101,94823930,33,33
63808117,57897409,33,33
92724478,94824450,33,33
92642346,96378076,33,33
92523277,96365231,33,33
92056542,92513578,33,33
39762640,95412253,33,33
92516136,96365231,33,33
92540151,92540161,33,33
97100894,234639476,33,33
91821950,91822147,33,33
92716559,71688231,33,33
95541736,95541740,33,33
96339864,96339862,33,33
92490013,96365231,33,33
95683878,96384483,33,33
92488618,94042871,33,33
91822689,91823600,33,33
92686125,92686130,33,33
92095030,96355328,33,33
114494805,96401359,33,33
6471147,92529676,33,33
95545567,110445934,33,33
92719949,92719956,33,33
91827456,92054911,33,33
92545519,92545527,33,33
92491023,93527981,33,33
92701594,92701599,33,33
268883153,93578799,33,33
92108401,96365231,33,33
92516400,96365231,33,33
92641460,96365231,33,33
3300754,92484536,33,33
92063186,92063191,33,33
95583084,92488144,33,33
96347046,96347053,33,33
91822723,91824627,33,33
92104779,92512190,33,33
92595912,96384483,33,33
119798085,119801993,33,33
92490012,93540804,33,33
91831963,91831966,33,33
91829851,91829857,33,33
91833540,92490756,33,33
91872291,91872295,33,33
92717839,86285750,33,33
95066078,96352649,33,33
92705672,94042870,33,33
314354618,73373383,33,33
91823316,91823324,33,33
119800407,119798085,33,33
96342162,96138619,33,33
870725,92716523,33,33
92581364,92581360,33,33
94824024,253715034,33,33
92732843,92732845,33,33
91871374,95412253,33,33
91823331,91823336,33,33
91828843,91828849,33,33
18942922,103761902,33,33
93534247,96349916,33,33
227107823,123404026,33,33
92496774,92496771,33,33
28350603,94848811,33,33
65489253,93578615,33,33
92718144,92718149,33,33
91829296,91829302,33,33
3846685,96961218,33,33
91818668,92061021,33,33
92676917,96384483,33,33
92629859,96384483,33,33
91829278,91829280,33,33
96346517,96346545,33,33
112633712,97026558,33,33
92493475,92711640,33,33
92081992,92082275,33,33
102777853,204468601,33,33
94464517,96347477,33,33
92105534,95614382,33,33
120039703,93517150,33,33
92677160,92677162,33,33
310174929,306985254,33,33
92071160,92734845,33,33
92502902,96357449,33,33
92692808,92692453,33,33
5024196,92698022,33,33
92054906,95540986,33,33
96344367,96344469,33,33
114462537,96349368,33,33
96337401,93516309,33,33
95550217,95277984,33,33
10466931,108606716,33,33
5024196,92192528,33,33
17252570,92484536,33,33
4925897,92484536,33,33
90004257,266446714,33,33
94824040,94824045,33,33
91833540,95568765,33,33
342298462,93517466,33,33
95676411,95692090,33,33
94782117,32342753,33,33
92486091,92705672,33,33
91871847,91871857,33,33
91823214,91823316,33,33
295249848,350277808,33,33
114491910,114492235,33,33
92064903,92693265,33,33
46872603,96639789,33,33
91821916,92066990,33,33
164988355,103424331,33,33
92732850,92732854,33,33
91830546,91830549,33,33
95543138,93517031,33,33
96349773,93534247,33,33
92686118,92686125,33,33
237120074,94471607,33,33
96347442,96347448,33,33
92107945,92672681,33,33
92499715,92499721,33,33
91821044,92057005,33,33
92076711,94824450,33,33
91817699,91818529,33,33
96349408,93575548,33,33
89874177,94859846,33,33
95594000,95594005,33,33
91827886,91827892,33,33
91830074,92057029,33,33
350216479,205064822,33,33
95551313,95551579,33,33
4846284,93725787,33,33
92508928,92508926,33,33
92484178,92700177,33,33
91825620,91825856,33,33
95542239,92512188,33,33
95544027,93705698,33,33
93575547,93575226,33,33
92531617,92734845,33,33
92061371,92061375,33,33
91829870,91829876,33,33
91820573,92063919,33,33
224943378,113202019,33,33
92514875,96365231,33,33
96352652,96352655,33,33
104564959,96349365,33,33
10466931,95065678,33,33
92542991,96365231,33,33
350198013,94822881,33,33
70052260,96349368,33,33
115290829,93705699,33,33
119460955,119460957,33,33
121527911,350184672,33,33
95341779,95332561,33,33
92701599,92706028,33,33
92489487,92512070,33,33
92716553,92717432,33,33
95544306,95544410,33,33
92538185,92538461,33,33
95549199,92694090,33,33
91847672,91847680,33,33
57082926,52349185,33,33
2344688,200476199,33,33
316048884,350219053,33,33
92732845,92732850,33,33
10466931,92743908,33,33
92129577,96357449,33,33
310137217,96982366,33,33
5684082,92489631,33,33
3129785,92707168,33,33
92705655,93528048,33,33
92061595,92061668,33,33
92514990,95662819,33,33
92054923,96349368,33,33
92559448,96365231,33,33
95540792,96337405,33,33
92094553,92094554,33,33
91833540,92479117,33,33
96401358,94824033,33,33
92717605,92717878,33,33
96347084,96347091,33,33
350176439,298203681,33,33
92082964,45036144,33,33
93537203,95544027,33,33
92482157,96384483,33,33
92727857,101500539,33,33
91860277,92490753,33,33
92616524,96365231,33,33
6471147,94688299,33,33
92549311,92549479,33,33
92645139,92726978,33,33
92107945,96384483,33,33
92748480,92748485,33,33
91863856,91863864,33,33
91869924,91870215,33,33
92517769,92734845,33,33
91831533,91831665,33,33
92512612,92508928,33,33
92548465,92653914,33,33
102566054,95345279,33,33
91825119,91825125,33,33
91863399,92080198,33,33
92084689,92084704,33,33
3846685,96776617,33,33
45694893,237120074,33,33
92090500,95613428,33,33
92755270,92755278,33,33
91849145,92512070,33,33
92061371,96384483,33,33
92194460,92509612,33,33
92713387,93541169,33,33
92083004,92083008,33,33
95601893,96365231,33,33
92512178,92512070,33,33
119460152,295329563,33,33
229794258,115311254,33,33
47027874,4967091,33,33
96349391,266682302,33,33
23780534,92677546,33,33
92508034,96378089,33,33
91856303,92488944,33,33
91843787,91939456,33,33
292002474,117256431,33,33
93229080,95543468,33,33
95565413,96378076,33,33
92490013,92490012,33,33
103775422,292002472,33,33
71526151,108845955,33,33
92719379,92719383,33,33
96349364,115321279,33,33
293472480,96347434,33,33
93705706,92512791,33,33
91831020,91831295,33,33
91828156,91828303,33,33
95647801,95648639,33,33
93578616,347103114,33,33
314579037,71688103,33,33
96344440,96345722,33,33
92622793,96365231,33,33
96344378,94824457,33,33
40757944,92498405,33,33
92549303,92549311,33,33
6471147,96349368,33,33
95564679,95564905,33,33
92064903,96433462,33,33
92483203,92483690,33,33
5864227,114494530,33,33
95542014,93517057,33,33
128716683,93520369,33,33
65133762,114489027,33,33
92061352,92061355,33,33
91872261,16137922,33,33
91871857,91871860,33,33
92066781,92066789,33,33
95583539,95583544,33,33
92071114,92071160,33,33
114495385,95057411,33,33
108843639,114489034,33,33
92781183,96365231,33,33
92065216,96413946,33,33
93578799,198671624,33,33
95596060,95596063,33,33
304125243,136076499,33,33
96344469,96344633,33,33
92490749,92490744,33,33
3600683,350194638,33,33
91823606,91827619,33,33
91877979,36688577,33,33
91826109,91826117,33,33
91828865,92693338,33,33
96350341,96350346,33,33
91869684,92734845,33,33
92067778,95613428,33,33
91820834,92061347,33,33
92700813,92701138,33,33
4925897,98504435,33,33
91871396,91871516,33,33
91824673,91824677,33,33
91816925,92062170,33,33
92739130,93575548,33,33
92551246,92684602,33,33
59576976,92686269,33,33
95592486,78808782,33,33
91845019,96365231,33,33
92487225,94893405,33,33
95583376,130077190,33,33
92513578,93515690,33,33
95551301,95551313,33,33
95548592,95548628,33,33
95583077,95583081,33,33
5684082,92488426,33,33
92512214,92512070,33,33
97097637,329487275,33,33
125316087,280629741,33,33
85048872,91847254,33,33
23338692,98071238,33,33
3129785,94777363,33,33
92595275,96384483,33,33
97026557,95066082,33,33
95580491,95583073,33,33
96344954,96344959,33,33
95551871,95551876,33,33
95312934,69362316,33,33
91818746,91818957,33,33
93516062,93575548,33,33
92071049,95561832,33,33
95548869,96384483,33,33
92063095,92063179,33,33
96349389,93575548,33,33
18942922,93260822,33,33
92094018,92094280,33,33
92483310,92483323,33,33
102565648,217485558,33,33
91824404,91824410,33,33
92701156,92701161,33,33
96347057,96347084,33,33
107262656,114491596,33,33
92735496,93579640,33,33
92062881,92063095,33,33
92512605,95548066,33,33
108847132,350280175,33,33
92061355,92061358,33,33
92512615,92706010,33,33
94042156,93575548,33,33
92719072,96375537,33,33
92767877,92491693,33,33
92078128,92078761,33,33
92717702,92717833,33,33
95583872,95584035,33,33
92491018,96357449,33,33
95595192,95595195,33,33
92737663,92737662,33,33
92701620,96365231,33,33
4925897,95647100,33,33
3600683,101725215,33,33
10466931,76608710,33,33
92671843,92671928,33,33
74368495,92693261,33,33
92103643,92514990,33,33
92083008,23889787,33,33
114452370,114454144,33,33
92082984,92721926,33,33
91831942,91831948,33,33
92084689,94824450,33,33
312135134,104021162,33,33
92523683,92727857,33,33
92488616,92512070,33,33
101571007,304125243,33,33
5024196,92488376,33,33
91833540,92081976,33,33
92507161,92723153,33,33
93705534,96986994,33,33
30293427,95547605,33,33
280629749,226379537,33,33
90004257,92522988,33,33
92094544,92094550,33,33
95537687,96642467,33,33
280629739,316063844,33,33
92799548,93540109,33,33
35176906,54500572,33,33
350278338,350278341,33,33
92501225,72837634,33,33
130081936,119802699,33,33
91871363,92082677,33,33
95583351,94824450,33,33
5223045,101704818,33,33
91828475,92693270,33,33
92491696,110646843,33,33
91819274,91819280,33,33
92718795,92719050,33,33
216825497,108840171,33,33
92717833,92717839,33,33
114489034,114489041,33,33
96344442,96344445,33,33
92076501,92076700,33,33
5024196,93178587,33,33
96349376,93575548,33,33
92054923,92055591,33,33
92066377,92066497,33,33
350323981,115347910,33,33
5684082,97286854,33,33
92719625,92719671,33,33
114494530,15461193,33,33
92507248,94800888,33,33
92649028,96365231,33,33
6472187,93224067,33,33
3600683,137844977,33,33
91873450,87778,33,33
94822881,136025435,33,33
92054911,92512184,33,33
125992784,128716210,33,33
92484328,92700813,33,33
91825618,91825619,33,33
350278857,66987086,33,33
92841054,96365231,33,33
91825101,92056542,33,33
4846284,101711979,33,33
72862320,92084091,33,33
92063922,92063927,33,33
92512079,92512070,33,33
1195632,96338358,33,33
95592476,95592480,33,33
92508034,92511178,33,33
96349365,93575548,33,33
91845149,92070191,33,33
92737659,92737669,33,33
35882707,243792186,33,33
92512607,92512070,33,33
92113108,94054532,33,33
125991306,293471117,33,33
350183821,290861683,33,33
94717955,96387082,33,33
95642434,96365231,33,33
96345707,96345962,33,33
92076077,92712569,33,33
72837634,92501282,33,33
316063844,120025093,33,33
96384879,96384627,33,33
95590529,31131639,33,33
95595630,92497068,33,33
34336826,95596506,33,33
92701331,114761600,33,33
17252570,95557562,33,33
92084506,92084509,33,33
92641453,96365231,33,33
92712311,92766899,33,33
95583075,95583077,33,33
92094536,92094544,33,33
91827167,91829284,33,33
114495128,114495378,33,33
198224927,310174929,33,33
91831948,91831952,33,33
95601913,95601920,33,33
32342753,232596126,33,33
92064579,92064639,33,33
92061017,92065216,33,33
92054940,92054943,33,33
96349715,96349728,33,33
91818284,92054906,33,33
95594941,95594946,33,33
92512188,95544687,33,33
91856254,92512615,33,33
46872603,95563186,33,33
108840171,108843505,33,33
114492267,97133655,33,33
91823974,91823979,33,33
91819185,92055268,33,33
96347508,96347510,33,33
91827067,91827073,33,33
92569418,96365231,33,33
95277971,95277979,33,33
96349405,93217464,33,33
91821460,91821464,33,33
92645991,96365231,33,33
91818658,91820780,33,33
92078843,92079054,33,33
1127922,92484536,33,33
95583081,95583084,33,33
95645772,96365231,33,33
92085482,92496774,33,33
4846284,97183949,33,33
92054940,92512070,33,33
133985958,96349409,33,33
96346786,96346882,33,33
272768642,313056834,33,33
92084888,92084891,33,33
93533109,96337922,33,33
23719666,91873462,33,33
72583556,96413595,33,33
136076499,96641972,33,33
92065290,92065887,33,33
92512190,92512070,33,33
95066263,95583366,33,33
92054144,92057349,33,33
96983842,326258449,33,33
91830110,92060149,33,33
95593684,95593692,33,33
91820102,92057993,33,33
93734639,97150274,33,33
91821679,91821686,33,33
92606197,96365231,33,33
92064646,92064651,33,33
91818281,91830714,33,33
92105773,92514584,33,33
92622727,17699284,33,33
96344644,96344648,33,33
92478957,92713387,33,33
119801989,138793215,33,33
93546541,93178968,33,33
92677546,96349368,33,33
95546692,93517525,33,33
92489143,115352960,33,33
91877979,92515419,33,33
92523289,96365231,33,33
95613428,96384483,33,33
92490993,92709592,33,33
92840967,96365231,33,33
96990978,114494765,33,33
91871516,68936310,33,33
92716533,92716542,33,33
95547677,110447889,33,33
96355654,96355659,33,33
91818020,92057335,33,33
92071100,92071166,33,33
26001014,54500572,33,33
95546910,93516324,33,33
92697997,96349368,33,33
10466931,92484536,33,33
92677174,92677179,33,33
92622789,92622793,33,33
14343575,95594643,33,33
94660763,95550802,33,33
91871864,91871867,33,33
350278341,307645076,33,33
313056834,350216501,33,33
92483207,92483310,33,33
54962909,96365231,33,33
96343887,96343883,33,33
17252570,323311804,33,33
92108613,96365231,33,33
92094531,92094536,33,33
93578801,96345717,33,33
96348810,96348806,33,33
130077190,266449453,33,33
92594288,96365231,33,33
11268475,92066359,33,33
92078841,92078843,33,33
96345952,94706517,33,33
92577849,96365231,33,33
95596063,34336826,33,33
95542228,95542229,33,33
92488616,293471062,33,33
91818744,91818746,33,33
91878757,92490749,33,33
92114607,97059134,33,33
92500031,92500035,33,33
15461193,114494539,33,33
3846685,350196239,33,33
3300754,92522312,33,33
5202083,119530784,33,33
92083638,92083645,33,33
5684082,92709090,33,33
91861068,94824450,33,33
92536262,92536267,33,33
92062091,92062169,33,33
116699003,294968108,33,33
95277984,95550525,33,33
92107274,36688577,33,33
4846284,96435184,33,33
96347044,96347046,33,33
119798541,119801314,33,33
5024196,93532121,33,33
92083891,92085085,33,33
91828303,91828475,33,33
220930006,119798541,33,33
95583351,93744451,33,33
92483116,92483111,33,33
92493901,92493903,33,33
92677162,92677174,33,33
103634414,24991446,33,33
92066500,92694097,33,33
91824632,92057012,33,33
92071160,95564488,33,33
92495950,94824450,33,33
92508299,135678435,33,33
95595182,95595186,33,33
5024196,94824450,33,33
115320703,103775423,33,33
6471147,96472461,33,33
92499708,92499711,33,33
92720156,92720162,33,33
92057012,95546910,33,33
19444672,92066376,33,33
121133245,96349364,33,33
92107631,95613428,33,33
92781151,96365231,33,33
184263142,105310878,33,33
95595798,95595806,33,33
95595186,95595190,33,33
96350340,96350336,33,33
91824410,91824413,33,33
4846284,114762283,33,33
114492550,114492723,33,33
92671600,96384483,33,33
91831810,91831813,33,33
95549847,95549853,33,33
92490744,92709286,33,33
91823386,91828099,33,33
14437302,98149980,33,33
96347882,96348086,33,33
96379359,96379465,33,33
95547677,95547681,33,33
92054130,95541736,33,33
53320085,96345707,33,33
23338692,115321278,33,33
92693267,93705694,33,33
92780738,96365231,33,33
92084710,92734845,33,33
96352111,96352114,33,33
95548120,95548354,33,33
92538185,96365231,33,33
114487865,96386266,33,33
90294383,95542600,33,33
115311254,96344393,33,33
96349728,96352095,33,33
233916189,136374218,33,33
92490993,96357449,33,33
91830724,91830793,33,33
92709497,92709286,33,33
58732368,96353387,33,33
94824456,96344464,33,33
92509609,96384483,33,33
95548628,95548631,33,33
125316084,328259134,33,33
92622789,96365231,33,33
95583766,95583859,33,33
95541563,95544791,33,33
92835653,96378076,33,33
96353389,95098644,33,33
91825858,91825859,33,33
91819537,92055886,33,33
92067785,95613428,33,33
11877885,92709226,33,33
92084103,92084305,33,33
92107045,95613428,33,33
91823606,92512070,33,33
