txId,in_degree,out_degree,total_degree
312453179,1.0,2.0,3.0
312453234,4.0,2.0,6.0
372695241,1.0,2.0,3.0
372818655,1.0,2.0,3.0
325348655,1.0,0.0,1.0
372677812,1.0,0.0,1.0
130897299,0.0,1.0,1.0
372872730,0.0,2.0,2.0
372971122,1.0,2.0,3.0
373109838,1.0,1.0,2.0
297371701,1.0,0.0,1.0
372672061,0.0,1.0,1.0
306777802,1.0,1.0,2.0
368783659,1.0,1.0,2.0
368786637,1.0,1.0,2.0
331749224,1.0,1.0,2.0
372739817,2.0,1.0,3.0
372872464,1.0,1.0,2.0
372824257,0.0,3.0,3.0
372961150,1.0,1.0,2.0
372819368,1.0,1.0,2.0
343716598,1.0,1.0,2.0
372971674,8.0,2.0,10.0
197192462,1.0,0.0,1.0
372686123,0.0,1.0,1.0
130897027,1.0,1.0,2.0
372810116,0.0,1.0,1.0
206146948,1.0,1.0,2.0
33993137,1.0,11.0,12.0
372750921,1.0,1.0,2.0
218981320,1.0,1.0,2.0
314692711,1.0,1.0,2.0
373108571,1.0,0.0,1.0
308670065,0.0,1.0,1.0
117187065,0.0,1.0,1.0
372745207,1.0,1.0,2.0
316099401,1.0,0.0,1.0
323476247,0.0,1.0,1.0
310991376,1.0,1.0,2.0
312471112,1.0,2.0,3.0
312471116,1.0,2.0,3.0
315685736,4.0,0.0,4.0
368948096,1.0,1.0,2.0
372529109,1.0,2.0,3.0
372957867,1.0,1.0,2.0
373108517,2.0,0.0,2.0
372809666,2.0,0.0,2.0
170975683,0.0,1.0,1.0
372740252,1.0,1.0,2.0
372864869,1.0,2.0,3.0
310551394,1.0,1.0,2.0
311339859,1.0,1.0,2.0
368737084,0.0,2.0,2.0
310840128,2.0,0.0,2.0
312452242,1.0,1.0,2.0
368755413,1.0,4.0,5.0
372726107,1.0,1.0,2.0
320801556,1.0,1.0,2.0
334118959,2.0,1.0,3.0
368774156,0.0,1.0,1.0
372970235,1.0,2.0,3.0
372878249,0.0,1.0,1.0
348797474,1.0,1.0,2.0
372867350,1.0,1.0,2.0
315808420,1.0,1.0,2.0
321000665,1.0,1.0,2.0
321601096,1.0,2.0,3.0
215259771,1.0,1.0,2.0
324976404,1.0,1.0,2.0
225074662,1.0,1.0,2.0
298026506,1.0,0.0,1.0
362289771,1.0,1.0,2.0
317630148,1.0,0.0,1.0
373076728,1.0,0.0,1.0
372744467,0.0,1.0,1.0
307067154,0.0,1.0,1.0
321536098,2.0,0.0,2.0
372733927,1.0,2.0,3.0
372980774,2.0,1.0,3.0
312451048,0.0,2.0,2.0
372533366,0.0,1.0,1.0
342287474,1.0,1.0,2.0
70163163,0.0,1.0,1.0
321774716,2.0,0.0,2.0
372672774,1.0,1.0,2.0
312470026,0.0,2.0,2.0
308042617,1.0,0.0,1.0
372696372,1.0,0.0,1.0
372823078,2.0,1.0,3.0
372536681,0.0,1.0,1.0
306630237,1.0,1.0,2.0
373078806,1.0,1.0,2.0
310894065,1.0,1.0,2.0
321959465,1.0,1.0,2.0
372812154,1.0,1.0,2.0
372866542,12.0,0.0,12.0
372813321,0.0,7.0,7.0
106981446,1.0,1.0,2.0
314193733,2.0,1.0,3.0
308449076,2.0,0.0,2.0
368733789,1.0,2.0,3.0
368733823,1.0,2.0,3.0
308818754,3.0,1.0,4.0
372673511,1.0,1.0,2.0
372683580,0.0,1.0,1.0
372722330,2.0,1.0,3.0
368807167,1.0,1.0,2.0
317775918,1.0,1.0,2.0
271756276,1.0,1.0,2.0
313437918,2.0,2.0,4.0
323852040,1.0,1.0,2.0
11009349,1.0,4.0,5.0
315988397,1.0,0.0,1.0
312469625,1.0,2.0,3.0
36675627,0.0,1.0,1.0
372954283,3.0,0.0,3.0
313612914,1.0,1.0,2.0
372867216,1.0,1.0,2.0
372971681,1.0,0.0,1.0
310605129,2.0,1.0,3.0
368735951,1.0,2.0,3.0
372727535,1.0,1.0,2.0
372554151,2.0,2.0,4.0
372723804,1.0,2.0,3.0
372730725,0.0,2.0,2.0
310913977,2.0,1.0,3.0
321774738,2.0,1.0,3.0
310504960,2.0,0.0,2.0
372739844,1.0,1.0,2.0
312469619,0.0,3.0,3.0
321945326,3.0,1.0,4.0
373075955,0.0,1.0,1.0
373125512,3.0,1.0,4.0
368747051,1.0,1.0,2.0
373112431,2.0,0.0,2.0
314713147,1.0,1.0,2.0
372823492,1.0,0.0,1.0
317427813,0.0,1.0,1.0
194816404,1.0,1.0,2.0
372979919,2.0,1.0,3.0
312469994,0.0,1.0,1.0
313042759,1.0,2.0,3.0
372960194,1.0,0.0,1.0
372975166,1.0,1.0,2.0
271756200,1.0,1.0,2.0
306675562,2.0,1.0,3.0
313464885,2.0,1.0,3.0
310559028,1.0,1.0,2.0
310559047,1.0,1.0,2.0
233705289,0.0,1.0,1.0
307095420,7.0,4.0,11.0
306168947,0.0,6.0,6.0
372829175,3.0,0.0,3.0
368766171,1.0,2.0,3.0
372979931,2.0,1.0,3.0
332015405,2.0,0.0,2.0
372688256,0.0,2.0,2.0
372726674,4.0,1.0,5.0
314528929,1.0,1.0,2.0
343306315,1.0,1.0,2.0
368737271,0.0,2.0,2.0
368774836,0.0,2.0,2.0
372822878,2.0,1.0,3.0
372878771,1.0,0.0,1.0
312818907,1.0,1.0,2.0
372822946,2.0,1.0,3.0
298038371,1.0,1.0,2.0
372684513,2.0,1.0,3.0
372685635,0.0,1.0,1.0
312231956,1.0,1.0,2.0
372821307,1.0,1.0,2.0
264098277,1.0,1.0,2.0
372810277,1.0,1.0,2.0
372727534,1.0,2.0,3.0
372811992,1.0,1.0,2.0
306351038,1.0,1.0,2.0
321355970,1.0,0.0,1.0
372817415,1.0,2.0,3.0
317009251,2.0,0.0,2.0
322441061,1.0,1.0,2.0
352767861,4.0,0.0,4.0
136496890,1.0,1.0,2.0
306354304,1.0,1.0,2.0
312446681,1.0,2.0,3.0
372736487,1.0,2.0,3.0
368808768,0.0,2.0,2.0
368762204,0.0,1.0,1.0
372671941,4.0,2.0,6.0
296529876,1.0,1.0,2.0
372959723,1.0,0.0,1.0
372749459,1.0,1.0,2.0
322984071,1.0,1.0,2.0
372948771,1.0,1.0,2.0
310569922,1.0,1.0,2.0
312469786,1.0,2.0,3.0
372685502,1.0,2.0,3.0
321660591,1.0,1.0,2.0
372525485,0.0,2.0,2.0
372980912,1.0,0.0,1.0
372529693,1.0,2.0,3.0
336604729,1.0,1.0,2.0
345570135,1.0,4.0,5.0
372966457,1.0,1.0,2.0
372823464,1.0,2.0,3.0
268220655,1.0,0.0,1.0
321139138,2.0,1.0,3.0
312451257,0.0,2.0,2.0
372872689,1.0,1.0,2.0
310552194,2.0,1.0,3.0
317009254,2.0,1.0,3.0
368790609,1.0,2.0,3.0
312452621,1.0,2.0,3.0
312452623,1.0,1.0,2.0
312453910,0.0,1.0,1.0
312453908,1.0,1.0,2.0
321602331,2.0,0.0,2.0
372877374,1.0,2.0,3.0
372811627,1.0,2.0,3.0
372723797,1.0,2.0,3.0
372722341,1.0,1.0,2.0
335450070,1.0,4.0,5.0
280345013,1.0,0.0,1.0
372671896,2.0,1.0,3.0
372527336,0.0,1.0,1.0
313405052,5.0,1.0,6.0
372972124,1.0,1.0,2.0
306351041,3.0,0.0,3.0
311309745,1.0,1.0,2.0
371182381,1.0,1.0,2.0
310646801,2.0,0.0,2.0
372872543,1.0,1.0,2.0
328228592,1.0,0.0,1.0
368774554,0.0,1.0,1.0
312562017,1.0,1.0,2.0
315580245,2.0,1.0,3.0
321139480,2.0,0.0,2.0
125080648,1.0,0.0,1.0
372547786,1.0,1.0,2.0
335217383,1.0,1.0,2.0
309622493,1.0,3.0,4.0
275336941,1.0,0.0,1.0
372827391,0.0,1.0,1.0
372527100,0.0,2.0,2.0
372532917,1.0,0.0,1.0
35759880,1.0,7.0,8.0
69605042,0.0,1.0,1.0
372873891,2.0,1.0,3.0
372671887,0.0,1.0,1.0
310795313,1.0,0.0,1.0
372869378,1.0,0.0,1.0
313179992,1.0,1.0,2.0
372536129,1.0,2.0,3.0
372723702,1.0,2.0,3.0
342808402,1.0,0.0,1.0
312445509,1.0,2.0,3.0
312520235,2.0,1.0,3.0
353748516,0.0,1.0,1.0
368737984,1.0,1.0,2.0
11409296,1.0,9.0,10.0
199431541,1.0,0.0,1.0
368773127,1.0,2.0,3.0
372692479,1.0,1.0,2.0
317006255,1.0,0.0,1.0
312510780,1.0,1.0,2.0
298572289,1.0,1.0,2.0
372819365,1.0,2.0,3.0
301051633,1.0,1.0,2.0
372810488,1.0,1.0,2.0
323317541,1.0,1.0,2.0
372539858,0.0,1.0,1.0
218897600,1.0,0.0,1.0
312468549,2.0,2.0,4.0
120533840,1.0,1.0,2.0
372956694,1.0,1.0,2.0
372533837,0.0,2.0,2.0
372533840,1.0,1.0,2.0
312452620,1.0,2.0,3.0
116741045,0.0,1.0,1.0
301500991,2.0,1.0,3.0
372814610,1.0,2.0,3.0
372962296,2.0,0.0,2.0
159344546,0.0,1.0,1.0
313437507,7.0,1.0,8.0
362858515,1.0,1.0,2.0
314971144,4.0,1.0,5.0
308801905,2.0,1.0,3.0
316100086,2.0,0.0,2.0
315685734,1.0,0.0,1.0
315767708,0.0,1.0,1.0
312468551,2.0,1.0,3.0
372958703,1.0,1.0,2.0
373151248,1.0,0.0,1.0
368811595,0.0,1.0,1.0
368751975,0.0,1.0,1.0
311644438,2.0,1.0,3.0
372812570,2.0,1.0,3.0
359315298,1.0,1.0,2.0
198414078,1.0,1.0,2.0
310607530,2.0,2.0,4.0
317009342,2.0,1.0,3.0
372809987,1.0,1.0,2.0
372809989,1.0,1.0,2.0
372825647,1.0,1.0,2.0
318535137,3.0,1.0,4.0
321248004,1.0,1.0,2.0
372739875,1.0,0.0,1.0
283537227,1.0,1.0,2.0
313040588,2.0,0.0,2.0
368746484,1.0,0.0,1.0
311163868,2.0,1.0,3.0
372819263,4.0,1.0,5.0
120532588,1.0,1.0,2.0
311073898,1.0,1.0,2.0
368735630,1.0,2.0,3.0
315257852,1.0,1.0,2.0
310324326,2.0,1.0,3.0
372980442,1.0,0.0,1.0
372821005,1.0,2.0,3.0
319729947,1.0,1.0,2.0
310795321,2.0,1.0,3.0
310559056,2.0,1.0,3.0
372684752,1.0,2.0,3.0
314221479,1.0,1.0,2.0
315988637,0.0,1.0,1.0
303372736,2.0,1.0,3.0
372690576,0.0,2.0,2.0
18740124,1.0,6.0,7.0
62830567,1.0,1.0,2.0
306393725,1.0,1.0,2.0
313647362,1.0,0.0,1.0
298005149,1.0,1.0,2.0
310860081,1.0,1.0,2.0
368733989,1.0,2.0,3.0
321108183,2.0,0.0,2.0
123082608,3.0,2.0,5.0
67352006,0.0,6.0,6.0
372690570,0.0,2.0,2.0
372690574,1.0,2.0,3.0
368736165,0.0,2.0,2.0
372735071,1.0,2.0,3.0
372735752,5.0,1.0,6.0
321468856,1.0,0.0,1.0
372722950,1.0,2.0,3.0
347703023,1.0,1.0,2.0
332226988,1.0,1.0,2.0
312450254,0.0,2.0,2.0
312449945,4.0,2.0,6.0
372732433,1.0,2.0,3.0
372737740,1.0,2.0,3.0
312452644,1.0,2.0,3.0
312452647,1.0,2.0,3.0
372680071,1.0,2.0,3.0
292552845,1.0,1.0,2.0
372876121,4.0,1.0,5.0
368737979,1.0,0.0,1.0
313167670,1.0,1.0,2.0
372872885,1.0,1.0,2.0
372737714,1.0,2.0,3.0
368733826,1.0,2.0,3.0
372739751,1.0,1.0,2.0
372822865,2.0,1.0,3.0
317009259,2.0,1.0,3.0
310559209,2.0,0.0,2.0
360054473,1.0,1.0,2.0
318847863,0.0,1.0,1.0
372726114,2.0,1.0,3.0
310559212,1.0,1.0,2.0
311701946,2.0,1.0,3.0
312452636,1.0,2.0,3.0
312632779,0.0,2.0,2.0
372726134,1.0,1.0,2.0
368808882,0.0,1.0,1.0
307068833,1.0,1.0,2.0
372812249,1.0,1.0,2.0
372823086,2.0,1.0,3.0
372812266,1.0,2.0,3.0
372867400,1.0,2.0,3.0
372723532,1.0,2.0,3.0
320206702,1.0,1.0,2.0
148213439,1.0,1.0,2.0
198518543,1.0,1.0,2.0
372533761,0.0,1.0,1.0
372750958,2.0,1.0,3.0
310647605,2.0,0.0,2.0
372724555,0.0,2.0,2.0
372724558,3.0,1.0,4.0
103759193,0.0,1.0,1.0
372682250,1.0,1.0,2.0
372696418,1.0,1.0,2.0
372980325,2.0,0.0,2.0
312366367,1.0,1.0,2.0
262772925,1.0,1.0,2.0
272983331,0.0,1.0,1.0
372965514,1.0,0.0,1.0
372527504,0.0,2.0,2.0
372550713,1.0,1.0,2.0
287334825,1.0,1.0,2.0
275905442,1.0,1.0,2.0
312468550,0.0,1.0,1.0
315957693,1.0,0.0,1.0
314795299,0.0,1.0,1.0
312449486,2.0,1.0,3.0
186720850,1.0,1.0,2.0
372672188,1.0,1.0,2.0
312628684,0.0,1.0,1.0
372742280,1.0,1.0,2.0
306837291,1.0,1.0,2.0
368775154,0.0,1.0,1.0
310559023,1.0,1.0,2.0
310559068,1.0,1.0,2.0
368733787,1.0,1.0,2.0
312469778,1.0,2.0,3.0
368783421,1.0,2.0,3.0
310230974,1.0,0.0,1.0
38947978,1.0,7.0,8.0
373112230,4.0,0.0,4.0
372822867,2.0,1.0,3.0
372670692,1.0,2.0,3.0
372723768,1.0,2.0,3.0
269967976,0.0,1.0,1.0
310812395,1.0,1.0,2.0
373076333,1.0,1.0,2.0
265401404,3.0,0.0,3.0
372876333,1.0,1.0,2.0
372973530,2.0,1.0,3.0
368754937,1.0,2.0,3.0
372685475,1.0,1.0,2.0
15172188,1.0,0.0,1.0
372812240,1.0,1.0,2.0
372816766,2.0,2.0,4.0
372872725,2.0,2.0,4.0
312446675,1.0,2.0,3.0
306957899,1.0,0.0,1.0
372971161,1.0,2.0,3.0
373155066,1.0,0.0,1.0
368734809,1.0,2.0,3.0
310991378,2.0,1.0,3.0
372744218,1.0,2.0,3.0
372880600,1.0,1.0,2.0
372680774,0.0,1.0,1.0
372735538,1.0,1.0,2.0
312470968,1.0,1.0,2.0
309616255,1.0,3.0,4.0
312451685,0.0,1.0,1.0
372751896,1.0,1.0,2.0
340291419,2.0,1.0,3.0
372825409,0.0,1.0,1.0
372726647,0.0,2.0,2.0
372970003,2.0,0.0,2.0
312469765,1.0,2.0,3.0
298313917,1.0,1.0,2.0
368807887,2.0,2.0,4.0
312470021,0.0,1.0,1.0
372878773,0.0,1.0,1.0
372531028,0.0,2.0,2.0
310406180,1.0,1.0,2.0
373150468,1.0,1.0,2.0
372816064,1.0,1.0,2.0
260010343,0.0,3.0,3.0
297490457,1.0,0.0,1.0
372744446,0.0,1.0,1.0
372722876,2.0,1.0,3.0
311825125,2.0,0.0,2.0
314167917,0.0,1.0,1.0
327628947,1.0,1.0,2.0
265096386,1.0,1.0,2.0
372106013,1.0,0.0,1.0
372695555,1.0,2.0,3.0
312451704,0.0,1.0,1.0
368809759,2.0,1.0,3.0
372821285,0.0,1.0,1.0
372686107,0.0,2.0,2.0
372686108,1.0,1.0,2.0
298128558,1.0,0.0,1.0
372812575,2.0,1.0,3.0
372818006,1.0,2.0,3.0
312471196,0.0,1.0,1.0
312471195,1.0,1.0,2.0
344658206,1.0,0.0,1.0
312470007,0.0,1.0,1.0
372681859,1.0,0.0,1.0
373076779,5.0,0.0,5.0
372554204,1.0,2.0,3.0
311909570,1.0,1.0,2.0
372863998,1.0,2.0,3.0
372949047,1.0,1.0,2.0
226717943,0.0,1.0,1.0
372822442,1.0,0.0,1.0
310466221,2.0,0.0,2.0
372864213,1.0,1.0,2.0
312452650,1.0,2.0,3.0
312452536,0.0,2.0,2.0
312452533,1.0,1.0,2.0
316593990,2.0,0.0,2.0
195823686,1.0,0.0,1.0
306357673,1.0,1.0,2.0
330016665,1.0,0.0,1.0
296554692,1.0,0.0,1.0
306711257,1.0,1.0,2.0
368733846,1.0,2.0,3.0
372686125,0.0,1.0,1.0
372811894,1.0,1.0,2.0
336805901,1.0,1.0,2.0
285394611,1.0,2.0,3.0
312450765,1.0,2.0,3.0
79603231,1.0,0.0,1.0
368738946,1.0,1.0,2.0
314907442,2.0,1.0,3.0
372695364,0.0,2.0,2.0
372695366,1.0,2.0,3.0
312451973,1.0,2.0,3.0
110180762,1.0,9.0,10.0
353944923,1.0,0.0,1.0
372695398,1.0,1.0,2.0
106976141,3.0,1.0,4.0
372973558,1.0,1.0,2.0
317009336,2.0,1.0,3.0
372980809,1.0,0.0,1.0
372810448,1.0,2.0,3.0
372679602,0.0,2.0,2.0
372870349,1.0,1.0,2.0
372825701,1.0,1.0,2.0
316113559,1.0,1.0,2.0
308871228,0.0,1.0,1.0
243423885,1.0,1.0,2.0
329203112,0.0,1.0,1.0
372724578,2.0,1.0,3.0
321784282,2.0,1.0,3.0
314853973,1.0,1.0,2.0
308031109,0.0,1.0,1.0
311608482,0.0,1.0,1.0
310559069,1.0,1.0,2.0
283581478,1.0,1.0,2.0
372751164,1.0,1.0,2.0
315580226,2.0,0.0,2.0
372536107,0.0,1.0,1.0
372672236,1.0,1.0,2.0
368783423,0.0,1.0,1.0
372726137,1.0,1.0,2.0
322986805,3.0,1.0,4.0
300848491,4.0,1.0,5.0
317009341,2.0,1.0,3.0
372979706,2.0,0.0,2.0
316099026,1.0,1.0,2.0
372948773,1.0,1.0,2.0
372948774,1.0,1.0,2.0
372532039,0.0,2.0,2.0
365701731,1.0,0.0,1.0
310381595,2.0,1.0,3.0
372867135,1.0,0.0,1.0
178957363,1.0,1.0,2.0
321835119,1.0,1.0,2.0
372678195,0.0,1.0,1.0
372679600,1.0,1.0,2.0
310324325,3.0,1.0,4.0
312452589,0.0,2.0,2.0
368741406,1.0,1.0,2.0
372866568,2.0,2.0,4.0
323845821,1.0,1.0,2.0
312471092,1.0,2.0,3.0
373110096,2.0,0.0,2.0
372540531,1.0,2.0,3.0
310559249,2.0,1.0,3.0
311465142,6.0,0.0,6.0
368778179,0.0,1.0,1.0
368778176,1.0,2.0,3.0
368735653,1.0,2.0,3.0
372723784,1.0,2.0,3.0
368779874,1.0,2.0,3.0
311858171,1.0,1.0,2.0
372676590,2.0,2.0,4.0
372738236,1.0,1.0,2.0
260568991,1.0,1.0,2.0
328116513,1.0,1.0,2.0
372532142,0.0,2.0,2.0
275344046,6.0,0.0,6.0
146002007,1.0,1.0,2.0
185769465,1.0,0.0,1.0
372684499,0.0,1.0,1.0
372727056,1.0,1.0,2.0
372678483,0.0,2.0,2.0
372684773,0.0,1.0,1.0
372684775,1.0,1.0,2.0
372672184,0.0,1.0,1.0
372957779,2.0,0.0,2.0
372749224,0.0,1.0,1.0
372814431,1.0,1.0,2.0
372871436,1.0,2.0,3.0
367900898,0.0,1.0,1.0
314517251,3.0,3.0,6.0
372820813,1.0,1.0,2.0
368820415,0.0,2.0,2.0
338887549,0.0,1.0,1.0
373083122,1.0,1.0,2.0
373108543,3.0,0.0,3.0
368747252,0.0,2.0,2.0
310425441,1.0,0.0,1.0
372871087,0.0,1.0,1.0
368787021,0.0,2.0,2.0
368787009,1.0,1.0,2.0
372814452,1.0,1.0,2.0
310756835,1.0,3.0,4.0
372726129,1.0,1.0,2.0
372530515,0.0,2.0,2.0
372536116,0.0,2.0,2.0
372536120,1.0,2.0,3.0
110585891,0.0,1.0,1.0
372739738,2.0,1.0,3.0
316100135,2.0,0.0,2.0
368782781,1.0,1.0,2.0
296321838,1.0,0.0,1.0
372869087,0.0,1.0,1.0
372960098,1.0,1.0,2.0
372729207,0.0,1.0,1.0
368790083,0.0,2.0,2.0
301501234,2.0,1.0,3.0
372685985,1.0,2.0,3.0
372686262,1.0,1.0,2.0
372686254,1.0,2.0,3.0
45586817,1.0,9.0,10.0
372956706,2.0,0.0,2.0
224482978,0.0,2.0,2.0
323889132,2.0,0.0,2.0
308075880,0.0,1.0,1.0
306360162,1.0,1.0,2.0
288746215,3.0,1.0,4.0
372690584,1.0,1.0,2.0
320008688,2.0,0.0,2.0
372687367,0.0,1.0,1.0
186850506,0.0,1.0,1.0
273835900,1.0,3.0,4.0
372878752,2.0,1.0,3.0
372528930,0.0,1.0,1.0
308841112,1.0,1.0,2.0
373155047,1.0,0.0,1.0
315282100,1.0,1.0,2.0
332879842,1.0,1.0,2.0
372819296,1.0,1.0,2.0
372872728,1.0,1.0,2.0
322987420,2.0,1.0,3.0
372957764,2.0,1.0,3.0
126180321,1.0,1.0,2.0
372735627,1.0,1.0,2.0
372735397,2.0,1.0,3.0
372735399,1.0,1.0,2.0
372525528,0.0,2.0,2.0
312447087,1.0,2.0,3.0
372961874,2.0,1.0,3.0
373075908,2.0,0.0,2.0
312450257,0.0,2.0,2.0
312452420,1.0,1.0,2.0
372673770,1.0,2.0,3.0
372975188,1.0,0.0,1.0
308021481,0.0,1.0,1.0
319908038,1.0,1.0,2.0
320249514,1.0,1.0,2.0
311163814,2.0,1.0,3.0
311398542,2.0,0.0,2.0
372825665,1.0,1.0,2.0
368782354,1.0,2.0,3.0
203345754,2.0,0.0,2.0
372695412,1.0,1.0,2.0
372821008,2.0,2.0,4.0
268976805,1.0,1.0,2.0
372818011,1.0,2.0,3.0
307388907,2.0,0.0,2.0
372957090,1.0,1.0,2.0
372957092,1.0,1.0,2.0
373160360,2.0,0.0,2.0
312453865,0.0,2.0,2.0
312454345,1.0,1.0,2.0
372739798,1.0,2.0,3.0
343502294,1.0,1.0,2.0
372820138,1.0,2.0,3.0
372810580,1.0,1.0,2.0
310229131,1.0,0.0,1.0
368735422,1.0,2.0,3.0
310228956,1.0,1.0,2.0
317402213,1.0,1.0,2.0
298375678,1.0,0.0,1.0
368787549,0.0,1.0,1.0
372539835,0.0,1.0,1.0
331508307,2.0,0.0,2.0
372961166,0.0,1.0,1.0
317009267,2.0,1.0,3.0
372962254,2.0,0.0,2.0
372876124,1.0,2.0,3.0
321000469,1.0,1.0,2.0
372738240,1.0,1.0,2.0
372741913,0.0,1.0,1.0
372812573,2.0,1.0,3.0
341924681,0.0,1.0,1.0
372973948,1.0,1.0,2.0
306761785,0.0,1.0,1.0
373075686,1.0,2.0,3.0
315579993,2.0,0.0,2.0
368748995,0.0,2.0,2.0
316100073,2.0,0.0,2.0
320400393,1.0,1.0,2.0
372810476,5.0,1.0,6.0
312058851,2.0,0.0,2.0
372528118,0.0,1.0,1.0
321667503,0.0,1.0,1.0
312468597,2.0,1.0,3.0
312453318,1.0,2.0,3.0
116741062,1.0,2.0,3.0
368790627,1.0,2.0,3.0
372868505,2.0,2.0,4.0
312452359,1.0,1.0,2.0
16621320,1.0,1.0,2.0
322986369,2.0,1.0,3.0
309458847,0.0,1.0,1.0
372812256,17.0,0.0,17.0
372980225,2.0,1.0,3.0
312447111,1.0,2.0,3.0
37927210,1.0,1.0,2.0
321860109,1.0,1.0,2.0
312446690,0.0,1.0,1.0
312446689,1.0,2.0,3.0
372681930,1.0,1.0,2.0
368735974,0.0,1.0,1.0
372526872,0.0,1.0,1.0
368838129,1.0,1.0,2.0
310647323,1.0,1.0,2.0
309868072,1.0,0.0,1.0
312552224,1.0,0.0,1.0
366851803,1.0,1.0,2.0
115542550,6.0,2.0,8.0
372673375,1.0,1.0,2.0
311647306,2.0,1.0,3.0
372973179,5.0,1.0,6.0
323876479,1.0,1.0,2.0
317656041,1.0,1.0,2.0
368819037,1.0,1.0,2.0
368819165,1.0,1.0,2.0
372884104,1.0,1.0,2.0
372690897,1.0,1.0,2.0
368754914,3.0,2.0,5.0
312453207,0.0,2.0,2.0
280111121,2.0,0.0,2.0
367501666,1.0,1.0,2.0
372723972,1.0,3.0,4.0
372812233,1.0,1.0,2.0
332263754,1.0,1.0,2.0
373151530,1.0,0.0,1.0
371067768,1.0,1.0,2.0
45191287,1.0,1.0,2.0
306776260,1.0,1.0,2.0
328041157,1.0,0.0,1.0
312447975,0.0,2.0,2.0
312447972,1.0,1.0,2.0
372535874,0.0,2.0,2.0
312447958,1.0,2.0,3.0
372526025,0.0,1.0,1.0
316768138,1.0,1.0,2.0
372960175,0.0,1.0,1.0
368779888,1.0,1.0,2.0
306390911,3.0,0.0,3.0
372690625,1.0,2.0,3.0
372690649,1.0,1.0,2.0
372741139,0.0,1.0,1.0
372823505,1.0,2.0,3.0
372671152,1.0,1.0,2.0
306482901,1.0,1.0,2.0
372554186,1.0,2.0,3.0
372739402,0.0,1.0,1.0
372813041,2.0,2.0,4.0
321537270,2.0,1.0,3.0
316099809,2.0,0.0,2.0
368733830,1.0,1.0,2.0
315816118,2.0,0.0,2.0
372961123,1.0,2.0,3.0
315025571,2.0,0.0,2.0
10468754,1.0,1.0,2.0
372670695,1.0,2.0,3.0
372527086,0.0,1.0,1.0
372726702,1.0,1.0,2.0
372750361,0.0,1.0,1.0
319332663,0.0,1.0,1.0
372883358,0.0,2.0,2.0
371111980,1.0,1.0,2.0
310647893,1.0,1.0,2.0
310647867,1.0,1.0,2.0
372819238,1.0,1.0,2.0
312468598,0.0,1.0,1.0
368786452,1.0,2.0,3.0
139977388,1.0,1.0,2.0
296838120,1.0,1.0,2.0
372970791,1.0,1.0,2.0
312037149,1.0,0.0,1.0
372691583,1.0,2.0,3.0
372691588,1.0,2.0,3.0
368766050,1.0,2.0,3.0
340832122,3.0,1.0,4.0
312468825,0.0,2.0,2.0
316572121,1.0,0.0,1.0
372726755,1.0,1.0,2.0
321864583,0.0,1.0,1.0
301501245,2.0,1.0,3.0
165530503,1.0,1.0,2.0
170311841,1.0,1.0,2.0
314727630,2.0,1.0,3.0
312454348,1.0,2.0,3.0
372820969,1.0,1.0,2.0
372684509,1.0,1.0,2.0
373082396,2.0,0.0,2.0
372812150,1.0,1.0,2.0
368740150,1.0,1.0,2.0
372724771,1.0,1.0,2.0
372530960,0.0,1.0,1.0
306127058,1.0,1.0,2.0
368790090,1.0,2.0,3.0
373109793,1.0,0.0,1.0
321163150,1.0,1.0,2.0
372811666,1.0,2.0,3.0
372867199,1.0,2.0,3.0
372810471,1.0,2.0,3.0
372864873,1.0,1.0,2.0
308010808,2.0,0.0,2.0
315870724,1.0,1.0,2.0
312452715,0.0,2.0,2.0
298313899,1.0,1.0,2.0
372728275,0.0,1.0,1.0
372812145,1.0,1.0,2.0
368786638,0.0,1.0,1.0
368758700,0.0,2.0,2.0
319837884,1.0,0.0,1.0
313638692,1.0,1.0,2.0
275034184,1.0,1.0,2.0
372722926,1.0,2.0,3.0
312446655,1.0,1.0,2.0
372722759,2.0,0.0,2.0
372724565,0.0,1.0,1.0
372681801,1.0,2.0,3.0
372876157,2.0,1.0,3.0
372973183,3.0,1.0,4.0
312520642,1.0,0.0,1.0
372727537,1.0,0.0,1.0
368737091,0.0,3.0,3.0
372723780,1.0,2.0,3.0
372527520,0.0,1.0,1.0
27303092,3.0,1.0,4.0
372673877,0.0,1.0,1.0
372866535,1.0,2.0,3.0
372959856,1.0,0.0,1.0
372670803,1.0,1.0,2.0
312108602,1.0,0.0,1.0
372744217,1.0,1.0,2.0
316804361,1.0,1.0,2.0
372864128,1.0,1.0,2.0
372726685,1.0,1.0,2.0
312453204,3.0,2.0,5.0
321239529,1.0,0.0,1.0
372732806,0.0,1.0,1.0
312991840,4.0,1.0,5.0
373083311,3.0,0.0,3.0
128399791,2.0,1.0,3.0
312470971,0.0,1.0,1.0
282077409,1.0,1.0,2.0
372959863,1.0,1.0,2.0
313162306,0.0,1.0,1.0
312452478,1.0,2.0,3.0
306190934,1.0,1.0,2.0
372970040,0.0,1.0,1.0
372526021,0.0,2.0,2.0
312468535,2.0,1.0,3.0
314628189,1.0,1.0,2.0
321752616,1.0,1.0,2.0
312468579,0.0,2.0,2.0
368736399,0.0,2.0,2.0
372810494,1.0,2.0,3.0
312453175,1.0,2.0,3.0
312453173,1.0,1.0,2.0
