txId,time_step,in_degree,out_degree,total_degree,degree_imbalance,absolute_degree_imbalance,unique_out_neighbors,unique_in_neighbors,unique_neighbors,has_incoming,has_outgoing,is_source,is_sink,is_isolated,in_degree_ratio,out_degree_ratio
327322980,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
370614763,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390431363,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390379901,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
391415186,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390418913,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
390603867,17,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
373863239,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
391063092,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390078316,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
356390230,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390545862,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
390346743,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
390601371,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390074674,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
392366397,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390591855,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390771231,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390582318,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
59713773,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
399556176,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390372371,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
309539686,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
336469047,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
227449694,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
360780953,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
390599772,17,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
390371110,17,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248898086,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248926971,18,4,0,4,-4,4,0,4,4,1,0,0,1,0,1.0,0.0
249338761,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
101721963,18,15,0,15,-15,15,0,15,15,1,0,0,1,0,1.0,0.0
248902351,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248902335,18,29,2,31,-27,27,2,29,31,1,1,0,0,0,0.9354838709677419,0.06451612903225806
248883460,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248922721,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249239404,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
249118198,18,22,0,22,-22,22,0,22,22,1,0,0,1,0,1.0,0.0
248903220,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248927602,18,3,0,3,-3,3,0,3,3,1,0,0,1,0,1.0,0.0
249239634,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249340957,18,12,0,12,-12,12,0,12,12,1,0,0,1,0,1.0,0.0
248903429,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248903425,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248903264,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248918635,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248893332,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
249340128,18,17,0,17,-17,17,0,17,17,1,0,0,1,0,1.0,0.0
248907270,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248918924,18,16,0,16,-16,16,0,16,16,1,0,0,1,0,1.0,0.0
208712141,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248903893,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248903287,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248937572,18,32,0,32,-32,32,0,32,32,1,0,0,1,0,1.0,0.0
249340320,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248938916,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248906227,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248900405,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900409,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904136,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248904131,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248884830,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248912344,18,6,0,6,-6,6,0,6,6,1,0,0,1,0,1.0,0.0
248922785,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249336384,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248883574,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248883581,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248916065,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248916067,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249239627,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249342911,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248883534,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248973618,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248918587,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248918584,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248920642,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248921833,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248918722,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248918718,18,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
249082618,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248918613,18,3,2,5,-1,1,2,3,5,1,1,0,0,0,0.6,0.4
248889714,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248905010,18,18,1,19,-17,17,1,18,19,1,1,0,0,0,0.9473684210526315,0.05263157894736842
248904290,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904283,18,12,1,13,-11,11,1,12,13,1,1,0,0,0,0.9230769230769231,0.07692307692307693
248883757,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
250419529,18,11,0,11,-11,11,0,11,11,1,0,0,1,0,1.0,0.0
249338022,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249338025,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914180,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248922803,18,15,0,15,-15,15,0,15,15,1,0,0,1,0,1.0,0.0
248902607,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248902598,18,13,0,13,-13,13,0,13,13,1,0,0,1,0,1.0,0.0
248922325,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248922328,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248901768,18,1,7,8,6,6,7,1,8,1,1,0,0,0,0.125,0.875
141574560,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248900401,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248900404,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249338018,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248937545,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
249907693,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248889986,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248903239,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248918227,18,0,3,3,3,3,3,0,3,0,1,1,0,0,0.0,1.0
248922998,18,5,0,5,-5,5,0,5,5,1,0,0,1,0,1.0,0.0
248883935,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248915075,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
249239734,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
250041580,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248889596,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248916550,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
250432595,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
250432606,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248888440,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249236899,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248886947,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248894315,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
250412301,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249069369,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248891993,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
250410031,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922758,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249235109,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249235110,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248902629,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248927080,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248884544,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248900489,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900493,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249452987,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249908158,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248901545,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249342962,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248900308,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900313,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249353737,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249353739,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248911128,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248911134,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248901754,18,1,5,6,4,4,5,1,6,1,1,0,0,0,0.16666666666666666,0.8333333333333334
248923120,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
249232414,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248938875,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922720,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248918626,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248918625,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248926283,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248926183,18,31,0,31,-31,31,0,31,31,1,0,0,1,0,1.0,0.0
248899558,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914068,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248926185,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248898986,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249234771,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900241,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914652,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914656,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248899531,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248899529,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248889740,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248902599,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249338766,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249087813,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248887342,18,0,5,5,5,5,5,0,5,0,1,1,0,0,0.0,1.0
249353582,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
249235407,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
250054335,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
249235075,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249235079,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248895619,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248898784,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904091,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
248919567,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248890369,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248912050,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249115395,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248899621,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248903895,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248916326,18,1,4,5,3,3,4,1,5,1,1,0,0,0,0.2,0.8
248921792,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248902373,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248914705,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
153296528,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
115952866,18,1,4,5,3,3,4,1,5,1,1,0,0,0,0.2,0.8
248925849,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
248893759,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249808168,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248905685,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248905682,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
248901800,18,1,6,7,5,5,6,1,7,1,1,0,0,0,0.14285714285714285,0.8571428571428571
103264066,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
16465180,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249241251,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248916814,18,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
249338767,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248884304,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248885122,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248918760,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248918762,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
208242318,18,0,4,4,4,4,4,0,4,0,1,1,0,0,0.0,1.0
248899316,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249234710,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249235062,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248902434,18,6,1,7,-5,5,1,6,7,1,1,0,0,0,0.8571428571428571,0.14285714285714285
248919940,18,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
249339065,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248913529,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249236952,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248987884,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
249336399,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922755,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249340438,18,4,1,5,-3,3,1,4,5,1,1,0,0,0,0.8,0.2
248907520,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248905009,18,19,1,20,-18,18,1,19,20,1,1,0,0,0,0.95,0.05
248904990,18,28,1,29,-27,27,1,28,29,1,1,0,0,0,0.9655172413793104,0.034482758620689655
248902552,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248902541,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
248895768,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248919548,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
29720078,18,12,7,19,-5,5,7,12,19,1,1,0,0,0,0.631578947368421,0.3684210526315789
248901053,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914474,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248900367,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914153,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248914621,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914623,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
31159988,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248913843,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248920661,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248920658,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248902763,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249667361,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248885279,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248885281,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248885268,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248885270,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248883694,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249566277,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248926485,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248926474,18,26,0,26,-26,26,0,26,26,1,0,0,1,0,1.0,0.0
248896998,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248897003,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248905673,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248905672,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
248983378,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248923342,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248918928,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248890014,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248903120,18,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
248922932,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922936,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248919568,18,2,2,4,0,0,2,2,4,1,1,0,0,0,0.5,0.5
249678338,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248919018,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248918998,18,23,0,23,-23,23,0,23,23,1,0,0,1,0,1.0,0.0
248890001,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248903291,18,3,1,4,-2,2,1,3,4,1,1,0,0,0,0.75,0.25
249661984,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
250431175,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248895694,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
249235086,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249235090,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249353754,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249091216,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
98739512,18,0,7,7,7,7,7,0,7,0,1,1,0,0,0.0,1.0
249338770,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248923469,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248923460,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
249353747,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249353750,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248909187,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248909182,18,4,0,4,-4,4,0,4,4,1,0,0,1,0,1.0,0.0
189018462,18,1,3,4,2,2,3,1,4,1,1,0,0,0,0.25,0.75
248905895,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248918561,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248902769,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248899391,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248899104,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248899110,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248904070,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248919892,18,5,0,5,-5,5,0,5,5,1,0,0,1,0,1.0,0.0
249252623,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249252630,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248898978,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248898975,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248891526,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
220453142,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900435,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249120590,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248902765,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904245,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248904204,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
118807880,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914216,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248917396,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248917391,18,4,0,4,-4,4,0,4,4,1,0,0,1,0,1.0,0.0
248902437,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904195,18,36,1,37,-35,35,1,36,37,1,1,0,0,0,0.972972972972973,0.02702702702702703
248885755,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249234344,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
249234346,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248886979,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249338765,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248937018,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248916265,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248916268,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248904118,18,1,2,3,1,1,2,1,3,1,1,0,0,0,0.3333333333333333,0.6666666666666666
248904115,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248900678,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922764,18,2,1,3,-1,1,1,2,3,1,1,0,0,0,0.6666666666666666,0.3333333333333333
248890588,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
248905508,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248905512,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248913559,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248913562,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
250411942,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249769022,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248920720,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248922209,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248885024,18,0,1,1,1,1,1,0,1,0,1,1,0,0,0.0,1.0
248915636,18,2,0,2,-2,2,0,2,2,1,0,0,1,0,1.0,0.0
248914324,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248914650,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
248906267,18,1,3,4,2,2,3,1,4,1,1,0,0,0,0.25,0.75
248916452,18,1,0,1,-1,1,0,1,1,1,0,0,1,0,1.0,0.0
248923007,18,0,2,2,2,2,2,0,2,0,1,1,0,0,0.0,1.0
249353741,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
249353744,18,1,1,2,0,0,1,1,2,1,1,0,0,0,0.5,0.5
