txId,time_step,class_raw,model_risk,high_risk_neighbor_fraction,neighborhood_mean_risk,neighborhood_vs_self_risk,total_degree,degree_imbalance,investigation_score,investigation_priority,is_illicit,is_labeled
94554886,43,unknown,0.0009969628881663,0.0,0.0019034052675124,0.0009064423793461,2,0,0.0856,LOW,0,0
94554883,43,unknown,0.0034180716611444,0.0,0.0020180829451419,-0.0013999887160025,3,1,0.0966,LOW,0,0
94343562,43,unknown,0.3325790464878082,0.0,0.1251290626823902,-0.207449983805418,2,2,0.2457,REVIEW,0,0
99116878,43,unknown,0.0071098869666457,0.0,0.0074264194117859,0.0003165324451401,3,-1,0.0986,LOW,0,0
99553989,43,unknown,0.0066657229326665,0.0,0.0065199530217796,-0.0001457699108868,2,-2,0.0983,LOW,0,0
94308808,43,unknown,0.0031009968370199,0.0,0.0003531271040628,-0.002747869732957,2,0,0.0863,LOW,0,0
94216601,43,unknown,0.0065060448832809,0.0,0.0030142394825816,-0.0034918054006993,2,0,0.088,LOW,0,0
94216609,43,unknown,0.0038103486876934,0.0,0.0054704365320503,0.0016600878443568,2,0,0.087,LOW,0,0
127471647,43,unknown,0.000691718480084,0.0,0.0009031522495206,0.0002114337694365,2,0,0.0854,LOW,0,0
94014829,43,unknown,0.1380613893270492,0.0,0.0570689812302589,-0.0809924080967903,1,-1,0.148,LOW,0,0
94265579,43,unknown,4.781310053658672e-05,0.0,0.0001088985341084,6.108543357186136e-05,3,1,0.095,LOW,0,0
99261459,43,unknown,0.0849853977560997,0.0,0.0045015362629783,-0.0804838614931213,2,2,0.1315,LOW,0,0
99261463,43,unknown,0.0177562553435564,0.0,0.0426176437322283,0.0248613883886719,2,0,0.0957,LOW,0,0
94276951,43,2,0.002797941211611,0.25,0.2359642377996351,0.2331662965880241,4,0,0.1764,LOW,0,1
98656773,43,2,0.0019260103581473,0.0,0.0303223461378365,0.0283963357796892,2,0,0.0881,LOW,0,1
94372370,43,unknown,0.0019434309797361,0.0,0.0001571780667291,-0.001786252913007,2,2,0.0958,LOW,0,0
98658816,43,unknown,0.5714650750160217,0.0,0.0866037507657893,-0.4848613242502324,3,-1,0.3444,HIGH,0,0
99278373,43,unknown,0.0017539974069222,0.0,0.0014558232505805,-0.0002981741563417,2,0,0.0859,LOW,0,0
99278376,43,unknown,0.0016886008670553,0.0,0.0016878191963769,-7.816706784069538e-07,2,0,0.0858,LOW,0,0
98649295,43,2,0.0027244330849498,0.0,0.0168454230370116,0.0141209899520617,2,0,0.0874,LOW,0,1
94114765,43,2,0.0008456171490252,0.0,0.0305819883942604,0.0297363712452352,1,1,0.0877,LOW,0,1
127396197,43,unknown,0.0050915167666971,0.0,0.0007551952439825,-0.0043363215227145,2,0,0.0872,LOW,0,0
112492564,43,unknown,0.0008943203138187,0.0,0.002953577961307,0.0020592576474882,2,0,0.0856,LOW,0,0
94280149,43,unknown,0.1899238377809524,0.0,0.0700550526380539,-0.1198687851428985,1,1,0.171,LOW,0,0
94280135,43,unknown,0.1401101052761078,0.2,0.0981246218201704,-0.0419854834559373,5,-5,0.2419,LOW,0,0
91969638,43,unknown,0.0028107571415603,0.0,0.0056423344649374,0.0028315773233771,1,1,0.0866,LOW,0,0
94285973,43,2,0.0001773420517565,0.0,0.0320346789781069,0.0318573369263504,4,0,0.0975,LOW,0,1
94283280,43,2,0.0045660207979381,0.0,0.0059453651483636,0.0013793443504255,2,0,0.0874,LOW,0,1
94597964,43,unknown,0.011714382097125,0.0,0.1212820266227936,0.1095676445256685,4,0,0.1091,LOW,0,0
94292239,43,2,0.0631769672036171,0.0,0.0225750792742474,-0.0406018879293696,3,-1,0.1235,LOW,0,1
94256644,43,unknown,0.2311927080154419,0.0,0.0038839866747366,-0.2273087213407052,2,0,0.1835,LOW,0,0
77024744,43,2,0.0001596303918631,0.0,0.0001365725183859,-2.3057873477227982e-05,1,1,0.0851,LOW,0,1
97045597,43,2,0.0096065802499651,0.0,0.0255925331803155,0.0159859529303503,2,0,0.091,LOW,0,1
94336031,43,unknown,0.3366191983222961,0.0,0.1043456600491481,-0.232273538273148,5,-3,0.2659,REVIEW,0,0
91938681,43,2,1.980065462703351e-05,0.2857142857142857,0.1627511109080236,0.1627313102533965,7,5,0.2186,LOW,0,1
94547034,43,2,0.012561984360218,0.0,0.0005026126746088,-0.0120593716856092,2,0,0.0904,LOW,0,1
1088383,43,unknown,0.0001283950987271,0.0,0.0006524922937387,0.0005240971950115,2,2,0.0951,LOW,0,0
94286214,43,2,0.002043244196102,0.2,0.2810251728030077,0.2789819286069057,5,-1,0.1769,LOW,0,1
98660822,43,2,0.0099835889413952,0.0,0.125878029022715,0.1158944400813197,2,0,0.0987,LOW,0,1
94285411,43,2,0.0001947397831827,0.0,0.0001022989804368,-9.24408027458412e-05,4,0,0.0951,LOW,0,1
94070707,43,2,0.0024455448146909,1.0,0.2845071256160736,0.2820615808013826,1,1,0.3574,LOW,0,1
98649999,43,unknown,0.5690142512321472,0.0,0.0348596910480409,-0.5341545601841062,3,-1,0.3394,HIGH,0,0
94096155,43,unknown,0.2212525755167007,0.0,0.0151436493688379,-0.2061089261478628,2,2,0.1902,LOW,0,0
91961896,43,2,1.1718354471668135e-05,0.2,0.1053124620322705,0.1053007436777988,5,5,0.1829,LOW,0,1
99262859,43,2,0.0066955043002963,0.0,0.002032827524772,-0.0046626767755242,3,-1,0.098,LOW,0,1
94254432,43,2,0.0126654086634516,0.0,0.0081454175524413,-0.0045199911110103,2,2,0.101,LOW,0,1
94562923,43,2,0.023961029946804,0.0,0.0113403000868856,-0.0126207298599183,2,0,0.096,LOW,0,1
94359976,43,unknown,0.0005462834960781,0.0,0.0006825376622145,0.0001362541661364,3,1,0.0953,LOW,0,0
94359975,43,unknown,0.0003891046508215,0.0,0.0002878708528442,-0.0001012337979773,2,0,0.0852,LOW,0,0
94270856,43,unknown,0.002104825573042,0.0,0.0053049671696498,0.0032001415966078,2,0,0.0863,LOW,0,0
94270596,43,unknown,0.0091740433126688,0.0,0.0011941483826376,-0.0079798949300311,2,0,0.089,LOW,0,0
94256600,43,2,2.435889473417774e-05,0.0,1.0325979928893504e-05,-1.4032914805284236e-05,1,1,0.085,LOW,0,1
94940519,43,unknown,0.0021874979138374,0.0,1.348598743788898e-05,-0.0021740119263995,1,1,0.0859,LOW,0,0
98826234,43,unknown,0.0068773194216191,0.0,0.0047379422467201,-0.0021393771748989,2,0,0.0883,LOW,0,0
98826239,43,unknown,0.0047997292131185,0.0,0.0050979090156033,0.0002981798024848,2,0,0.0874,LOW,0,0
99262958,43,2,0.0081283180043101,0.0,0.0181729781907051,0.010044660186395,2,0,0.0898,LOW,0,1
91960684,43,2,0.001978953834623,0.0,0.0387279880233109,0.0367490341886878,3,-1,0.0987,LOW,0,1
91935180,43,unknown,0.0623600780963897,0.0,0.0152551921055419,-0.0471048859908478,3,-1,0.1226,LOW,0,0
93155264,43,unknown,0.0001330820232396,0.0,1.3125903024047147e-05,-0.0001199561202156,1,1,0.0851,LOW,0,0
93922846,43,unknown,0.0181013569235801,0.0,0.0022691297344863,-0.0158322271890938,1,1,0.0929,LOW,0,0
91888854,43,unknown,0.0045382594689726,0.0,0.0094430879107676,0.0049048284417949,2,0,0.0876,LOW,0,0
94066595,43,2,0.003239884506911,0.0,0.0009023210395753,-0.0023375634673357,2,2,0.0964,LOW,0,1
94192698,43,unknown,0.0002459930256009,0.0,0.0314667320562875,0.0312207390306866,2,2,0.0975,LOW,0,0
94675686,43,unknown,0.1253925561904907,0.0,0.0026990501210093,-0.1226935060694813,2,0,0.1385,LOW,0,0
94296317,43,2,0.0013695550151169,0.0,0.0539791709575183,0.0526096159424014,4,0,0.0996,LOW,0,1
99280638,43,unknown,0.0008047754527069,0.0,0.0014509115571854,0.0006461361044785,2,0,0.0855,LOW,0,0
94280148,43,unknown,0.0890426784753799,0.0,0.0389406201429665,-0.0501020583324134,2,2,0.1358,LOW,0,0
49493208,43,unknown,0.0006478185532614,0.0,0.0004636780067812,-0.0001841405464801,2,0,0.0853,LOW,0,0
94122042,43,2,0.002443729666993,0.0,0.2061440050601959,0.2037002753932029,1,1,0.1015,LOW,0,1
98660723,43,unknown,0.4122880101203918,0.0,0.003206931753084,-0.4090810783673078,3,-1,0.2705,REVIEW,0,0
94134285,43,unknown,0.0055139893665909,0.0,0.0001506141661593,-0.0053633752004316,2,2,0.0974,LOW,0,0
95339080,43,unknown,0.0005823949468322,0.0,0.0037621562369167,0.0031797612900845,2,0,0.0855,LOW,0,0
94590643,43,unknown,0.0114868013188242,0.0,0.0206732412334531,0.0091864399146288,2,2,0.1014,LOW,0,0
99137642,43,unknown,0.0091342693194746,0.0,0.0142421438358724,0.0051078745163977,2,0,0.09,LOW,0,0
94206738,43,unknown,0.0050016795285046,0.0,0.0063885205890983,0.0013868410605937,2,0,0.0876,LOW,0,0
94206740,43,unknown,0.0093022268265485,0.0,0.0066173912491649,-0.0026848355773836,2,0,0.0894,LOW,0,0
95944402,43,unknown,0.0007814581040292,0.0,0.0011723736533895,0.0003909155493602,2,0,0.0854,LOW,0,0
99278073,43,unknown,0.001187250483781,0.0,0.0010819938033819,-0.0001052566803991,2,0,0.0856,LOW,0,0
98728814,43,unknown,0.9518473744392396,0.0,0.0561103660729713,-0.8957370083662681,2,0,0.4937,IMMEDIATE,0,0
98728816,43,unknown,0.1118646413087844,0.5,0.528591588139534,0.4167269468307495,2,0,0.2972,LOW,0,0
127327448,43,unknown,0.0002208456280641,0.0,0.0013895166339352,0.0011686710058711,1,1,0.0852,LOW,0,0
54546688,43,2,1.996841820073314e-05,0.0,0.0007062177824082,0.0006862493642074,3,1,0.0951,LOW,0,1
94906255,43,unknown,0.0027632075361907,0.0,0.2063455734987656,0.2035823659625748,2,0,0.1017,LOW,0,0
94665173,43,unknown,0.0072073750197887,0.0,0.0088736228644847,0.001666247844696,2,0,0.0887,LOW,0,0
91961255,43,2,1.6375939594581723e-05,0.0,0.0215382481735559,0.0215218722339614,4,4,0.1166,LOW,0,1
94687760,43,unknown,0.0028658134397119,0.0,0.0022758627892471,-0.0005899506504647,2,0,0.0864,LOW,0,0
94887537,43,unknown,0.1128212958574295,0.0,0.1765353227965533,0.0637140269391238,2,0,0.1462,LOW,0,0
91862312,43,unknown,0.3503671586513519,0.0,0.0564106479287147,-0.2939565107226372,1,-1,0.2381,REVIEW,0,0
93932312,43,unknown,0.1850683689117431,0.0,0.019863907713443,-0.1652044611983001,3,-1,0.1751,LOW,0,0
94276525,43,2,0.0026731726247817,0.0,0.0041698548011481,0.0014966821763664,1,1,0.0864,LOW,0,1
94574832,43,unknown,0.0503195710480213,0.0,1.745583904266823e-05,-0.0503021152089786,1,1,0.1064,LOW,0,0
91961881,43,2,0.0065281316637992,0.0,0.0026441789232194,-0.0038839527405798,2,0,0.088,LOW,0,1
94671377,43,unknown,0.0061147254891693,0.0,0.0077685230062343,0.0016537975170649,2,0,0.0882,LOW,0,0
50665589,43,unknown,0.0143230818212032,0.0,0.0030573627445846,-0.0112657190766185,1,-1,0.0913,LOW,0,0
94687501,43,unknown,0.0016664712456986,0.0,0.003029407467693,0.0013629362219944,2,0,0.0859,LOW,0,0
94687513,43,unknown,0.0033142745960503,0.0,0.0016849462408572,-0.0016293283551931,2,0,0.0865,LOW,0,0
91882365,43,2,2.2337615519063547e-05,0.0,2.4124124138324987e-05,1.78650861926144e-06,2,0,0.085,LOW,0,1
41386758,43,unknown,0.0004449335101526,0.0,0.0003635696484707,-8.136386168189347e-05,2,0,0.0852,LOW,0,0
38297860,43,unknown,0.0004101936356164,0.0,0.0002224667550763,-0.0001877268805401,1,-1,0.0852,LOW,0,0
94282175,43,unknown,0.0083246622234582,0.0,0.0087948841974139,0.0004702219739556,3,1,0.0992,LOW,0,0
94282163,43,2,0.0142328524962067,0.0,0.0548256752081215,0.0405928227119147,3,-1,0.1052,LOW,0,1
94288272,43,2,0.0117750847712159,0.0,0.0004194377688691,-0.0113556470023468,2,0,0.09,LOW,0,1
96434305,43,unknown,0.0024508540518581,0.0,0.0019898039172403,-0.0004610501346178,2,0,0.0862,LOW,0,0
99141665,43,unknown,0.0024233080912381,0.0,0.0020905590499751,-0.000332749041263,2,0,0.0862,LOW,0,0
94302380,43,2,0.0063738725148141,0.0,0.000868238215844,-0.0055056342989701,3,-1,0.0978,LOW,0,1
94118571,43,2,0.4144787490367889,0.0,0.0070719607174396,-0.4074067883193493,2,2,0.2717,REVIEW,0,1
98652751,43,2,0.0084995813667774,0.25,0.3537290302338078,0.3452294488670304,4,0,0.1876,LOW,0,1
94214629,43,unknown,0.0085286637768149,0.0,0.0084039466455578,-0.000124717131257,1,1,0.0893,LOW,0,0
95012935,43,2,0.0168078932911157,0.0,0.1111709030283236,0.0943630097372079,3,-1,0.1105,LOW,0,1
94072380,43,2,0.0179820079356431,0.0,0.0035756343568209,-0.0144063735788222,2,2,0.1029,LOW,0,1
95039458,43,unknown,0.0018440341809764,0.0,0.0062610997119918,0.0044170655310153,2,-2,0.0963,LOW,0,0
94574812,43,unknown,0.0005363068194128,0.0,0.0004890299769613,-4.727684245153796e-05,2,0,0.0853,LOW,0,0
99261436,43,unknown,0.0100346514955163,0.0,0.0185618185205385,0.0085271670250222,2,0,0.0907,LOW,0,0
94819538,43,2,0.0008839347865432,0.0,0.003136423008982,0.0022524882224388,2,-2,0.0956,LOW,0,1
94203839,43,unknown,0.0056882877834141,0.0,1.0030858902609909e-05,-0.0056782569245115,1,1,0.0874,LOW,0,0
94206750,43,unknown,0.0098530054092407,0.0,0.0061859604902565,-0.0036670449189841,2,0,0.0897,LOW,0,0
94207028,43,unknown,0.0041388180106878,0.0,0.0084613296203315,0.0043225116096436,2,0,0.0874,LOW,0,0
94664939,43,unknown,0.8765745162963867,0.0,0.0005244901403784,-0.8760500261560082,1,-1,0.4576,HIGH,0,0
94296492,43,2,0.0291025228798389,0.0,0.0068363751488504,-0.0222661477309884,3,-1,0.1079,LOW,0,1
94153268,43,1,0.0145479952916502,1.0,0.3212391436100006,0.3066911483183503,1,1,0.3653,LOW,1,1
94581085,43,unknown,0.0040096514858305,0.0,0.0059424348000902,0.0019327833142597,2,0,0.0871,LOW,0,0
5004223,43,unknown,0.0002577300765551,0.0,0.0100420380476862,0.009784307971131,2,0,0.0859,LOW,0,0
94574820,43,2,0.1453741490840912,0.0,0.0051744798611252,-0.1401996692229659,3,1,0.1572,LOW,0,1
92011643,43,2,0.0206194575875997,0.0,0.0572801220878318,0.036660664500232,4,-4,0.1281,LOW,0,1
94550939,43,unknown,0.001568135106936,0.0,0.0011181885347468,-0.0004499465721892,2,0,0.0858,LOW,0,0
94249100,43,2,0.0106567135080695,0.0,0.000983864738373,-0.0096728487696964,2,2,0.0996,LOW,0,1
22722977,43,unknown,0.1155411601066589,0.0,0.0107434289529919,-0.1047977311536669,1,1,0.1349,LOW,0,0
94557892,43,2,0.0214868579059839,0.0,0.0577840660407673,0.0362972081347834,2,0,0.0985,LOW,0,1
6747215,43,unknown,0.0286517404019832,0.0,7.888850632298272e-06,-0.0286438515513509,1,-1,0.0972,LOW,0,0
94066662,43,2,0.0028509774710983,0.0,0.0003760188410524,-0.0024749586300458,1,1,0.0862,LOW,0,1
98660695,43,unknown,0.2559065818786621,0.0,0.0208925667684525,-0.2350140151102095,3,-1,0.2053,REVIEW,0,0
94228720,43,unknown,0.0147415185347199,0.0,0.1296733288715283,0.1149318103368083,3,3,0.121,LOW,0,0
91975434,43,unknown,0.2687317728996277,0.5,0.4127814960666001,0.1440497231669724,2,0,0.3552,REVIEW,0,0
94248074,43,2,0.0201673805713653,0.0,3.497755460557528e-05,-0.0201324030167597,1,1,0.0936,LOW,0,1
99261423,43,unknown,0.0064242207445204,0.0,0.0176786269294098,0.0112544061848893,3,-1,0.0991,LOW,0,0
94937752,43,unknown,0.0307714343070983,0.0,0.0158012051833793,-0.014970229123719,3,-1,0.1093,LOW,0,0
33493816,43,unknown,0.0033881422132253,0.0,0.0019667749293148,-0.0014213672839105,1,1,0.0866,LOW,0,0
94268790,43,unknown,0.0039335498586297,0.0,0.0029417861951515,-0.0009917636634781,2,0,0.0869,LOW,0,0
92696841,43,unknown,0.005220279097557,0.0,0.013095497735776,0.0078752186382189,3,-1,0.0982,LOW,0,0
94581094,43,unknown,0.0116271395236253,0.0,0.0325545344967395,0.0209273949731141,2,0,0.0924,LOW,0,0
95041143,43,unknown,0.0023064843844622,0.0,0.0285662692040205,0.0262597848195582,1,1,0.0881,LOW,0,0
94282186,43,unknown,0.057132538408041,0.0,0.0570768259349279,-5.57124731130898e-05,3,-1,0.1236,LOW,0,0
94375779,43,unknown,0.6921988129615784,0.0,0.1481893509626388,-0.5440094619989395,1,-1,0.3903,HIGH,0,0
95040285,43,2,0.0069787949323654,0.0,0.23828792758286,0.2313091326504945,2,0,0.1058,LOW,0,1
94647500,43,unknown,0.0084858005866408,0.0,0.0073640337213873,-0.0011217668652534,2,0,0.0892,LOW,0,0
51676040,43,unknown,0.1125615835189819,0.0,1.348598743788898e-05,-0.112548097531544,1,1,0.1328,LOW,0,0
98659418,43,2,0.0008355439058504,0.0,0.0083964457160618,0.0075609018102113,5,-5,0.126,LOW,0,1
99256828,43,unknown,0.0131413964554667,0.0,0.004538336828773,-0.0086030596266937,2,0,0.0909,LOW,0,0
94886526,43,unknown,0.0090417619794607,0.0,0.037343721371144,0.0283019593916833,2,0,0.0916,LOW,0,0
94249104,43,2,0.0044358409941196,0.0,0.0194796565920114,0.0150438155978918,2,0,0.0883,LOW,0,1
94558090,43,2,0.018540970981121,0.0,0.076705365878297,0.0581643948971759,4,0,0.1086,LOW,0,1
94206362,43,unknown,0.0097480826079845,0.0,1.0030858902609909e-05,-0.0097380517490819,1,1,0.0891,LOW,0,0
94321021,43,unknown,0.0001097762360586,0.1666666666666666,0.1130437559550046,0.1129339797189459,6,4,0.1752,LOW,0,0
94334588,43,unknown,0.5581455826759338,0.0,5.488811802933924e-05,-0.5580906945579045,1,-1,0.3222,HIGH,0,0
127396129,43,unknown,0.0006160701741464,0.0,0.0034108904073946,0.0027948202332481,2,0,0.0855,LOW,0,0
99283471,43,unknown,0.0027441123966127,0.0,0.0038462778320536,0.0011021654354408,2,0,0.0865,LOW,0,0
99283567,43,unknown,0.0034125794190913,0.0,0.0042108193738386,0.0007982399547472,2,0,0.0868,LOW,0,0
94282919,43,2,0.0005683255731128,0.0,0.0384865237974736,0.0379181982243608,2,0,0.0881,LOW,0,1
94594626,43,unknown,0.0145268123596906,0.0,0.1020973215345293,0.0875705091748386,3,1,0.1088,LOW,0,0
92176955,43,unknown,0.0023344850633293,0.0,0.0028487267554737,0.0005142416921444,2,0,0.0862,LOW,0,0
94234973,43,unknown,0.0030597855802625,0.0,0.0001822834747144,-0.002877502105548,1,1,0.0863,LOW,0,0
94264913,43,unknown,0.0008451511966995,0.0,0.0005026918834118,-0.0003424593132876,3,1,0.0954,LOW,0,0
94946502,43,unknown,0.0006222349475137,0.0,0.0004225755983497,-0.0001996593491639,1,-1,0.0853,LOW,0,0
97687975,43,unknown,0.9943566918373108,0.0,0.1059366315603256,-0.8884200602769852,1,-1,0.5155,IMMEDIATE,0,0
94336442,43,unknown,0.0196875184774398,0.0,0.0071454816497862,-0.0125420368276536,2,0,0.0939,LOW,0,0
94703986,43,unknown,0.0004043459775857,0.0,0.0035905290860682,0.0031861831084825,2,0,0.0854,LOW,0,0
94703990,43,unknown,0.0057826582342386,0.0,0.0058687760902103,8.611785597167909e-05,3,1,0.0979,LOW,0,0
94105003,43,2,0.005643751937896,0.0,0.0065454170107841,0.0009016650728881,1,1,0.0879,LOW,0,1
94256621,43,unknown,0.0130908340215682,0.0,0.0220903873846509,0.0089995533630826,4,0,0.1022,LOW,0,0
94886457,43,unknown,0.0019211492035537,0.0,0.0049810811760835,0.0030599319725297,2,0,0.0862,LOW,0,0
91894669,43,unknown,0.008870143443346,0.0,0.0009605746017768,-0.0079095688415691,1,-1,0.0888,LOW,0,0
91973605,43,2,0.0034203317482024,0.0,0.0029725153581239,-0.0004478163900785,2,-2,0.0967,LOW,0,1
27499758,43,unknown,0.003560735611245,0.0,1.348598743788898e-05,-0.0035472496238071,1,1,0.0865,LOW,0,0
98652900,43,2,0.0017060887767001,0.0,0.0255015026777982,0.023795413901098,1,1,0.0876,LOW,0,1
94283264,43,2,0.0510030053555965,0.0,0.014754652758711,-0.0362483525968855,7,-5,0.1578,LOW,0,1
94618782,43,unknown,0.2650848627090454,0.0,0.249401107430458,-0.0156837552785873,1,-1,0.2164,REVIEW,0,0
1456687,43,2,1.5492130842176266e-05,0.0,2.0211573428241536e-05,4.71944258606527e-06,2,0,0.085,LOW,0,1
91861799,43,2,2.0505127395153977e-05,0.0,1.7730274521454703e-05,-2.774852873699274e-06,2,0,0.085,LOW,0,1
94991508,43,unknown,0.0224452391266822,0.0,0.0084243160672485,-0.0140209230594336,2,0,0.0952,LOW,0,0
94607792,43,unknown,0.1681952327489853,0.0,1.0893111721088644e-05,-0.1681843396372642,1,-1,0.1565,LOW,0,0
88660698,43,unknown,0.0032292657997459,0.0,0.0095400274731218,0.0063107616733759,2,0,0.0871,LOW,0,0
94612074,43,unknown,0.2115207016468048,0.0,1.0068351002701093e-05,-0.2115106332958021,1,-1,0.1749,LOW,0,0
92120888,43,2,0.0036219626199454,0.0,0.0005707144719053,-0.00305124814804,3,-1,0.0966,LOW,0,1
94292054,43,unknown,0.2846217751502991,0.0,0.1957448295561334,-0.0888769455941655,2,0,0.2206,REVIEW,0,0
99141727,43,unknown,0.007587079424411,0.0,0.0127584827132523,0.0051714032888412,2,0,0.0892,LOW,0,0
94716032,43,unknown,0.003276671282947,0.0,0.0033020589035004,2.538762055337429e-05,2,0,0.0866,LOW,0,0
94716318,43,unknown,0.0045573120005428,0.0,0.0047764347400516,0.0002191227395087,2,0,0.0873,LOW,0,0
127402893,43,unknown,0.0007706470787525,0.0,0.0006769634783267,-9.36836004257202e-05,2,0,0.0854,LOW,0,0
94964022,43,2,0.0012333479244261,0.0,0.0017101658741012,0.000476817949675,1,1,0.0857,LOW,0,1
94296751,43,2,0.0066494881175458,0.0,0.1105663066846318,0.103916818567086,2,0,0.0961,LOW,0,1
94296590,43,unknown,0.2210700660943985,0.0,0.0219604558078572,-0.1991096102865412,3,-1,0.1906,LOW,0,0
94704048,43,unknown,0.0006116238655522,0.0,0.0005766083486378,-3.501551691442728e-05,2,0,0.0853,LOW,0,0
94071395,43,2,0.0009091352112591,0.0,0.0914370951022647,0.0905279598910056,2,2,0.1022,LOW,0,1
94256642,43,2,0.000981063931249,0.0,1.0325979928893504e-05,-0.0009707379513201,1,1,0.0854,LOW,0,1
94282891,43,unknown,0.2445985227823257,0.0,0.0463910331018269,-0.1982074896804988,3,-1,0.2024,LOW,0,0
93101372,43,unknown,0.0002834711922332,0.0,0.0054628442740067,0.0051793730817735,2,0,0.0855,LOW,0,0
94583911,43,unknown,0.0003387780161574,0.0,0.024098350587792,0.0237595725716346,3,1,0.097,LOW,0,0
94298644,43,unknown,0.0018475227989256,0.0,6.356138328555971e-05,-0.00178396141564,1,1,0.0858,LOW,0,0
94288274,43,2,0.0161882005631923,0.0,0.0004388364523038,-0.0157493641108885,3,-1,0.1019,LOW,0,1
94574595,43,2,2.7259835405857306e-05,0.0,0.0032590711789453,0.0032318113435394,2,2,0.0953,LOW,0,1
94151222,43,unknown,0.0008986630127765,0.0,0.0006010095530655,-0.000297653459711,2,2,0.0954,LOW,0,0
98655869,43,2,0.0162088554352521,0.0,0.0141161964274942,-0.0020926590077579,3,-1,0.1029,LOW,0,1
94282454,43,2,0.0230913925915956,0.0,0.0221714290528325,-0.0009199635387631,3,-1,0.1065,LOW,0,1
94656830,43,unknown,0.0461066849529743,0.0,0.0155653995461761,-0.0305412854067981,2,0,0.1058,LOW,0,0
94656831,43,unknown,0.0243431273847818,0.0,0.0651069413870573,0.0407638140022754,2,0,0.1002,LOW,0,0
98652414,43,unknown,0.0258307792246341,0.0,0.0047885302725868,-0.0210422489520472,10,-8,0.1763,LOW,0,0
94083773,43,unknown,6.732425390509889e-05,0.0,3.11975472868653e-05,-3.6126706618233584e-05,2,2,0.095,LOW,0,0
94076854,43,2,0.0118276802822947,0.5,0.3182961717247963,0.3064684914425015,2,2,0.2489,LOW,0,1
94095012,43,unknown,0.94325453042984,0.0,0.0059138401411473,-0.9373406902886928,1,-1,0.4863,IMMEDIATE,0,0
99141148,43,unknown,0.0005613575340248,0.0,0.0016757088596932,0.0011143513256683,2,0,0.0854,LOW,0,0
99141149,43,unknown,0.0021884546149522,0.0,0.0007404402713291,-0.001448014343623,2,0,0.086,LOW,0,0
98651788,43,2,0.0004328364739194,0.0,0.0064809826872078,0.0060481462132884,2,-2,0.0957,LOW,0,1
94939269,43,unknown,0.0045924838632345,0.0,1.348598743788898e-05,-0.0045789978757966,1,1,0.087,LOW,0,0
94723629,43,unknown,0.0009217936894856,0.0,0.0005586005718214,-0.0003631931176641,2,0,0.0854,LOW,0,0
92193790,43,unknown,0.0125682922080159,0.0,0.0001669744524406,-0.0124013177555752,1,1,0.0904,LOW,0,0
94704698,43,unknown,0.000797472835984,0.0,0.0005819293728563,-0.0002155434631276,2,0,0.0854,LOW,0,0
94704711,43,unknown,0.0004950289148837,0.0,0.0006287435098784,0.0001337145949946,2,0,0.0853,LOW,0,0
94373919,43,unknown,0.0201513357460498,0.0,0.0125510632060468,-0.007600272540003,2,0,0.0945,LOW,0,0
94574829,43,2,0.009568577632308,0.0,1.745583904266823e-05,-0.0095511217932653,1,1,0.0891,LOW,0,1
25241085,43,unknown,0.0014137055259197,0.0,0.0024977987632155,0.0010840932372957,2,0,0.0858,LOW,0,0
94244772,43,unknown,0.0001634123473195,0.0,0.0122050806248807,0.0120416682775612,3,1,0.096,LOW,0,0
4804016,43,unknown,0.000459061237052,0.0,0.0003555501534719,-0.00010351108358,2,0,0.0852,LOW,0,0
99262906,43,unknown,0.0088195875287055,0.3333333333333333,0.1552448570728302,0.1464252695441246,3,-1,0.1937,LOW,0,0
94672218,43,unknown,0.0017285550711676,0.0,0.0016212556802202,-0.0001072993909474,2,0,0.0859,LOW,0,0
94283257,43,2,0.0100953513756394,0.0,0.0079714740556179,-0.0021238773200214,4,-2,0.1099,LOW,0,1
94283253,43,2,0.0073495930992066,0.0,0.0248017550002259,0.0174521619010192,9,-7,0.16,LOW,0,1
16308927,43,unknown,0.0099520469084382,0.0,0.0007610426400788,-0.0091910042683593,1,1,0.0893,LOW,0,0
92189590,43,unknown,0.0015220852801576,0.0,0.0105691566132009,0.0090470713330432,2,0,0.0864,LOW,0,0
94244697,43,unknown,0.0042110248468816,0.0,0.0322430672440532,0.0280320423971716,2,0,0.0892,LOW,0,0
104455205,43,unknown,0.0005957493558526,0.0,0.0006488879735115,5.313861765898764e-05,2,0,0.0853,LOW,0,0
108578369,43,unknown,0.000693647773005,0.0,0.0006560599722433,-3.7587800761684775e-05,2,0,0.0853,LOW,0,0
94384614,43,2,0.0007389525999315,0.0,1.6422236512880772e-05,-0.0007225303634186,1,1,0.0853,LOW,0,1
91982893,43,2,3.2844473025761545e-05,0.0,0.000132425397472,9.95809244462483e-05,3,-3,0.105,LOW,0,1
94891079,43,2,2.558373125793878e-05,0.0,0.0001365725183859,0.000110988787128,1,1,0.085,LOW,0,1
94234417,43,unknown,0.1056865081191062,0.0,0.0001594442437635,-0.1055270638753427,1,1,0.1299,LOW,0,0
94369573,43,2,0.0078647173941135,0.0,0.0198246070212917,0.0119598896271782,4,0,0.0998,LOW,0,1
94369571,43,unknown,0.0036643701605498,0.0,0.0074873021803796,0.0038229320198297,2,0,0.0871,LOW,0,0
